Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_2,,1,10474388,5.000,5792
500_10000,U_U_2,,2,10065572,5.000,5750
500_10000,U_U_2,,3,9558288,5.000,5845
500_10000,U_U_2,,4,9961963,5.000,5729
500_10000,U_U_2,,5,9759255,5.000,5797
500_10000,U_U_2,,6,9113165,5.001,5793
500_10000,U_U_2,,7,9958504,5.000,5578
500_10000,U_U_2,,8,8929852,5.001,5633
500_10000,U_U_2,,9,10203846,5.000,5560
500_10000,U_U_2,,10,9229837,5.000,5943
500_10000,U_U_3,,1,25348545,5.000,6217
500_10000,U_U_3,,2,25770463,5.001,5927
500_10000,U_U_3,,3,26213360,5.001,5652
500_10000,U_U_3,,4,25262727,5.000,6172
500_10000,U_U_3,,5,25625420,5.001,6166
500_10000,U_U_3,,6,26508673,5.001,6177
500_10000,U_U_3,,7,26382862,5.000,6087
500_10000,U_U_3,,8,24701560,5.000,6089
500_10000,U_U_3,,9,26131445,5.000,6078
500_10000,U_U_3,,10,26614397,5.001,6106
500_10000,U_U_4,,1,10740046,5.000,6108
500_10000,U_U_4,,2,9932647,5.000,6141
500_10000,U_U_4,,3,10271157,5.000,6099
500_10000,U_U_4,,4,10152315,5.001,6121
500_10000,U_U_4,,5,9738706,5.001,6229
500_10000,U_U_4,,6,10350759,5.000,6222
500_10000,U_U_4,,7,9297787,5.000,6328
500_10000,U_U_4,,8,10036362,5.001,5790
500_10000,U_U_4,,9,11657865,5.000,5823
500_10000,U_U_4,,10,10278058,5.000,5674
500_10000,U_U_5,,1,23139559,5.000,5732
500_10000,U_U_5,,2,22675566,5.001,5744
500_10000,U_U_5,,3,23154404,5.001,5542
500_10000,U_U_5,,4,23621252,5.001,5610
500_10000,U_U_5,,5,23081183,5.001,5499
500_10000,U_U_5,,6,22267131,5.001,5658
500_10000,U_U_5,,7,23015671,5.001,5764
500_10000,U_U_5,,8,23164042,5.000,5813
500_10000,U_U_5,,9,23354948,5.000,5870
500_10000,U_U_5,,10,23252144,5.000,5808
