Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_2,,1,10157204,5.000,5434
500_10000,U_U_2,,2,10146029,5.000,5476
500_10000,U_U_2,,3,10672769,5.001,5736
500_10000,U_U_2,,4,10479357,5.001,5888
500_10000,U_U_2,,5,8987655,5.001,5590
500_10000,U_U_2,,6,9372774,5.000,5729
500_10000,U_U_2,,7,9701010,5.001,5650
500_10000,U_U_2,,8,9481574,5.001,5894
500_10000,U_U_2,,9,10134529,5.000,5697
500_10000,U_U_2,,10,9637695,5.000,5929
500_10000,U_U_3,,1,26383056,5.000,5859
500_10000,U_U_3,,2,25910713,5.000,5816
500_10000,U_U_3,,3,25078065,5.001,5917
500_10000,U_U_3,,4,25631920,5.000,5567
500_10000,U_U_3,,5,26711038,5.000,5717
500_10000,U_U_3,,6,25802676,5.001,5617
500_10000,U_U_3,,7,25675870,5.011,5597
500_10000,U_U_3,,8,25437854,5.001,5754
500_10000,U_U_3,,9,25410105,5.001,5766
500_10000,U_U_3,,10,26454008,5.001,5648
500_10000,U_U_4,,1,10590896,5.000,5506
500_10000,U_U_4,,2,10299334,5.000,5407
500_10000,U_U_4,,3,11259411,5.000,5496
500_10000,U_U_4,,4,10538638,5.000,5584
500_10000,U_U_4,,5,9879419,5.000,5786
500_10000,U_U_4,,6,10423071,5.000,5649
500_10000,U_U_4,,7,9788702,5.001,5709
500_10000,U_U_4,,8,9610056,5.001,5777
500_10000,U_U_4,,9,10186298,5.001,5847
500_10000,U_U_4,,10,9783086,5.001,5979
500_10000,U_U_5,,1,23106605,5.004,5960
500_10000,U_U_5,,2,23184203,5.001,6023
500_10000,U_U_5,,3,23261344,5.001,5725
500_10000,U_U_5,,4,23027348,5.001,5750
500_10000,U_U_5,,5,22924663,5.000,5883
500_10000,U_U_5,,6,22510185,5.000,5728
500_10000,U_U_5,,7,23650421,5.000,5517
500_10000,U_U_5,,8,22746614,5.000,5640
500_10000,U_U_5,,9,22069611,5.000,5837
500_10000,U_U_5,,10,23426074,5.000,5650
