Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,N_U_4,,3,34320761,5.000,6971
500_10000,N_U_4,,4,32607030,5.001,8298
500_10000,N_U_4,,5,31715501,5.001,8002
500_10000,N_U_4,,6,31635026,5.000,8332
500_10000,N_U_4,,7,31552283,5.001,7728
500_10000,N_U_4,,8,31312563,5.000,8695
500_10000,N_U_4,,9,31615676,5.000,8453
500_10000,N_U_4,,10,30806795,5.000,7793
500_10000,N_U_5,,1,27218905,5.000,6719
500_10000,N_U_5,,2,27548639,5.001,8379
500_10000,N_U_5,,3,25595438,5.000,8001
500_10000,N_U_5,,4,26721997,5.000,8377
500_10000,N_U_5,,5,26815340,5.000,8522
500_10000,N_U_5,,6,26102379,5.000,8835
500_10000,N_U_5,,7,26581680,5.000,8693
500_10000,N_U_5,,8,27457769,5.000,8080
500_10000,N_U_5,,9,26453932,5.000,8889
500_10000,N_U_5,,10,24698773,5.001,8436
500_10000,U_N_1,,1,7369056,5.005,7700
500_10000,U_N_1,,2,6564590,5.000,8461
500_10000,U_N_1,,3,7249881,5.000,7866
500_10000,U_N_1,,4,7245420,5.000,7768
500_10000,U_N_1,,5,6847811,5.000,8467
500_10000,U_N_1,,6,6850031,5.000,8455
500_10000,U_N_1,,7,7598159,5.000,7834
500_10000,U_N_1,,8,6974680,5.000,7932
500_10000,U_N_1,,9,6297192,5.000,8851
500_10000,U_N_1,,10,7262908,5.000,8710
500_10000,U_N_2,,1,9029961,5.000,8857
500_10000,U_N_2,,2,8276669,5.000,9146
500_10000,U_N_2,,3,9308550,5.000,9035
500_10000,U_N_2,,4,9393567,5.000,8413
500_10000,U_N_2,,5,9796287,5.000,8374
500_10000,U_N_2,,6,10020136,5.000,8611
500_10000,U_N_2,,7,9999588,5.000,8766
500_10000,U_N_2,,8,10047051,5.000,8328
500_10000,U_N_2,,9,10961022,5.000,8769
500_10000,U_N_2,,10,7919498,5.000,8795
500_10000,U_N_3,,1,111364746,5.001,8592
500_10000,U_N_3,,2,112420890,5.000,8396
500_10000,U_N_3,,3,112194888,5.000,8713
500_10000,U_N_3,,4,112471237,5.001,8790
500_10000,U_N_3,,5,113587187,5.000,8156
500_10000,U_N_3,,6,110739508,5.000,8611
500_10000,U_N_3,,7,110243242,5.007,8775
500_10000,U_N_3,,8,110903968,5.000,8586
500_10000,U_N_3,,9,112457346,5.000,8662
