instance,run,TCT,TEC,bound,feasible,runtime
data/T_1364.txt,7,1960,2927,2927,1,0.668429
data/T_1364.txt,8,1954,2927,2927,1,0.706607
data/T_1364.txt,9,1960,2927,2927,1,0.663815
data/T_1364.txt,10,1956,2927,2927,1,0.709745
data/T_1365.txt,1,1658,2487,2487,1,0.665687
data/T_1365.txt,2,1658,2487,2487,1,0.668761
data/T_1365.txt,3,1652,2487,2487,1,0.689375
data/T_1365.txt,4,1657,2487,2487,1,0.662048
data/T_1365.txt,5,1657,2487,2487,1,0.697585
data/T_1365.txt,6,1657,2487,2487,1,0.68758
data/T_1365.txt,7,1657,2487,2487,1,0.693145
data/T_1365.txt,8,1659,2487,2487,1,0.670505
data/T_1365.txt,9,1657,2487,2487,1,0.712896
data/T_1365.txt,10,1653,2487,2487,1,0.682881
data/T_1366.txt,1,1563,1516,1516,1,0.689497
data/T_1366.txt,2,1559,1516,1516,1,0.697502
data/T_1366.txt,3,1563,1516,1516,1,0.651644
data/T_1366.txt,4,1562,1516,1516,1,0.688111
data/T_1366.txt,5,1560,1516,1516,1,0.721355
data/T_1366.txt,6,1560,1516,1516,1,0.728628
data/T_1366.txt,7,1560,1516,1516,1,0.666816
data/T_1366.txt,8,1563,1516,1516,1,0.691869
data/T_1366.txt,9,1562,1516,1516,1,0.630291
data/T_1366.txt,10,1564,1516,1516,1,0.636716
data/T_1367.txt,1,2115,2170,2170,1,0.709198
data/T_1367.txt,2,2118,2170,2170,1,0.646896
data/T_1367.txt,3,2118,2170,2170,1,0.666544
data/T_1367.txt,4,2113,2170,2170,1,0.645189
data/T_1367.txt,5,2116,2170,2170,1,0.655065
data/T_1367.txt,6,2115,2170,2170,1,0.656545
data/T_1367.txt,7,2116,2170,2170,1,0.651394
data/T_1367.txt,8,2113,2170,2170,1,0.670431
data/T_1367.txt,9,2116,2170,2170,1,0.653749
data/T_1367.txt,10,2117,2170,2170,1,0.684591
data/T_1368.txt,1,2254,2323,2323,1,0.66408
data/T_1368.txt,2,2256,2323,2323,1,0.670443
data/T_1368.txt,3,2254,2323,2323,1,0.654872
data/T_1368.txt,4,2259,2323,2323,1,0.696555
data/T_1368.txt,5,2254,2323,2323,1,0.62697
data/T_1368.txt,6,2257,2323,2323,1,0.670721
data/T_1368.txt,7,2255,2323,2323,1,0.674581
data/T_1368.txt,8,2253,2323,2323,1,0.662706
data/T_1368.txt,9,2265,2323,2323,1,0.65578
data/T_1368.txt,10,2255,2323,2323,1,0.669036
data/T_1369.txt,1,1764,1876,1876,1,0.690884
data/T_1369.txt,2,1762,1876,1876,1,0.660676
data/T_1369.txt,3,1759,1876,1876,1,0.655916
data/T_1369.txt,4,1757,1876,1876,1,0.661434
data/T_1369.txt,5,1763,1876,1876,1,0.691976
data/T_1369.txt,6,1756,1876,1876,1,0.691893
data/T_1369.txt,7,1764,1876,1876,1,0.705767
data/T_1369.txt,8,1763,1876,1876,1,0.686305
data/T_1369.txt,9,1765,1876,1876,1,0.684216
data/T_1369.txt,10,1760,1876,1876,1,0.705396
data/T_1370.txt,1,1929,1946,1946,1,0.639175
data/T_1370.txt,2,1933,1946,1946,1,0.692302
data/T_1370.txt,3,1930,1946,1946,1,0.685016
data/T_1370.txt,4,1930,1946,1946,1,0.689719
data/T_1370.txt,5,1933,1946,1946,1,0.693932
data/T_1370.txt,6,1937,1946,1946,1,0.651878
data/T_1370.txt,7,1936,1946,1946,1,0.687968
data/T_1370.txt,8,1935,1946,1946,1,0.66105
data/T_1370.txt,9,1931,1946,1946,1,0.661912
data/T_1370.txt,10,1936,1946,1946,1,0.650402
data/T_1371.txt,1,1231,2608,2608,1,0.726161
data/T_1371.txt,2,1231,2608,2608,1,0.74663
data/T_1371.txt,3,1230,2608,2608,1,0.769322
data/T_1371.txt,4,1230,2608,2608,1,0.688565
data/T_1371.txt,5,1232,2607,2608,1,0.729524
data/T_1371.txt,6,1232,2608,2608,1,0.723117
data/T_1371.txt,7,1232,2605,2608,1,0.69482
data/T_1371.txt,8,1230,2607,2608,1,0.740086
data/T_1371.txt,9,1232,2604,2608,1,0.711113
data/T_1371.txt,10,1230,2608,2608,1,0.737207
data/T_1372.txt,1,1309,2753,2753,1,0.697853
data/T_1372.txt,2,1308,2753,2753,1,0.71889
data/T_1372.txt,3,1307,2753,2753,1,0.697221
data/T_1372.txt,4,1308,2752,2753,1,0.717698
data/T_1372.txt,5,1307,2753,2753,1,0.696686
data/T_1372.txt,6,1312,2753,2753,1,0.700915
data/T_1372.txt,7,1310,2753,2753,1,0.711969
data/T_1372.txt,8,1309,2752,2753,1,0.733137
data/T_1372.txt,9,1308,2753,2753,1,0.738768
data/T_1372.txt,10,1307,2751,2753,1,0.741625
data/T_1373.txt,1,1049,2700,2700,1,0.776253
data/T_1373.txt,2,1048,2700,2700,1,0.746619
data/T_1373.txt,3,1050,2700,2700,1,0.725356
data/T_1373.txt,4,1049,2700,2700,1,0.714405
data/T_1373.txt,5,1048,2700,2700,1,0.708358
data/T_1373.txt,6,1049,2699,2700,1,0.716063
data/T_1373.txt,7,1048,2699,2700,1,0.736872
data/T_1373.txt,8,1048,2700,2700,1,0.720974
data/T_1373.txt,9,1049,2700,2700,1,0.715612
data/T_1373.txt,10,1049,2697,2700,1,0.756537
data/T_1374.txt,1,1143,2529,2529,1,0.72384
data/T_1374.txt,2,1143,2529,2529,1,0.732017
data/T_1374.txt,3,1143,2529,2529,1,0.701799
data/T_1374.txt,4,1142,2529,2529,1,0.739621
data/T_1374.txt,5,1141,2529,2529,1,0.734527
data/T_1374.txt,6,1143,2529,2529,1,0.731938
data/T_1374.txt,7,1143,2529,2529,1,0.726591
data/T_1374.txt,8,1141,2529,2529,1,0.717709
data/T_1374.txt,9,1144,2528,2529,1,0.732713
data/T_1374.txt,10,1143,2529,2529,1,0.720797
data/T_1375.txt,1,1240,1992,1992,1,0.739608
data/T_1375.txt,2,1240,1992,1992,1,0.720073
data/T_1375.txt,3,1240,1992,1992,1,0.741228
data/T_1375.txt,4,1239,1992,1992,1,0.724099
data/T_1375.txt,5,1240,1991,1992,1,0.755147
data/T_1375.txt,6,1240,1991,1992,1,0.749816
data/T_1375.txt,7,1238,1992,1992,1,0.726397
data/T_1375.txt,8,1241,1991,1992,1,0.693657
data/T_1375.txt,9,1241,1992,1992,1,0.704887
data/T_1375.txt,10,1241,1991,1992,1,0.759789
data/T_1376.txt,1,1183,2637,2637,1,0.698319
data/T_1376.txt,2,1181,2637,2637,1,0.738739
data/T_1376.txt,3,1180,2637,2637,1,0.713984
data/T_1376.txt,4,1180,2637,2637,1,0.727912
data/T_1376.txt,5,1179,2637,2637,1,0.713477
data/T_1376.txt,6,1180,2637,2637,1,0.725003
data/T_1376.txt,7,1183,2637,2637,1,0.733533
data/T_1376.txt,8,1181,2636,2637,1,0.724866
data/T_1376.txt,9,1181,2636,2637,1,0.69511
data/T_1376.txt,10,1179,2637,2637,1,0.733306
data/T_1377.txt,1,1243,2518,2518,1,0.686601
data/T_1377.txt,2,1241,2518,2518,1,0.717396
data/T_1377.txt,3,1245,2518,2518,1,0.717392
data/T_1377.txt,4,1244,2518,2518,1,0.730154
data/T_1377.txt,5,1242,2518,2518,1,0.744774
data/T_1377.txt,6,1242,2517,2518,1,0.68777
data/T_1377.txt,7,1242,2518,2518,1,0.740342
data/T_1377.txt,8,1243,2518,2518,1,0.7498
data/T_1377.txt,9,1244,2518,2518,1,0.714617
data/T_1377.txt,10,1242,2517,2518,1,0.728804
data/T_1378.txt,1,1512,2903,2903,1,0.728852
data/T_1378.txt,2,1515,2903,2903,1,0.712084
data/T_1378.txt,3,1515,2903,2903,1,0.704695
data/T_1378.txt,4,1514,2903,2903,1,0.712196
data/T_1378.txt,5,1514,2903,2903,1,0.733088
data/T_1378.txt,6,1516,2903,2903,1,0.723982
data/T_1378.txt,7,1514,2903,2903,1,0.703722
data/T_1378.txt,8,1514,2903,2903,1,0.692458
data/T_1378.txt,9,1514,2903,2903,1,0.722171
data/T_1378.txt,10,1514,2903,2903,1,0.693563
data/T_1379.txt,1,1135,1784,1784,1,0.76314
data/T_1379.txt,2,1135,1784,1784,1,0.739485
data/T_1379.txt,3,1135,1783,1784,1,0.741775
data/T_1379.txt,4,1136,1783,1784,1,0.710202
data/T_1379.txt,5,1136,1784,1784,1,0.72518
data/T_1379.txt,6,1135,1784,1784,1,0.724172
data/T_1379.txt,7,1134,1783,1784,1,0.764597
data/T_1379.txt,8,1135,1783,1784,1,0.780927
data/T_1379.txt,9,1134,1784,1784,1,0.775321
data/T_1379.txt,10,1136,1783,1784,1,0.736124
data/T_1380.txt,1,1094,2125,2125,1,0.713897
data/T_1380.txt,2,1094,2125,2125,1,0.702544
data/T_1380.txt,3,1096,2125,2125,1,0.718766
data/T_1380.txt,4,1096,2125,2125,1,0.714878
data/T_1380.txt,5,1095,2125,2125,1,0.714124
data/T_1380.txt,6,1095,2125,2125,1,0.691025
data/T_1380.txt,7,1095,2123,2125,1,0.723915
data/T_1380.txt,8,1095,2125,2125,1,0.731591
data/T_1380.txt,9,1095,2125,2125,1,0.715491
data/T_1380.txt,10,1095,2125,2125,1,0.719039
data/T_1381.txt,1,12803,3589,3589,1,0.68061
data/T_1381.txt,2,12802,3589,3589,1,0.694693
data/T_1381.txt,3,12806,3589,3589,1,0.693175
data/T_1381.txt,4,12801,3589,3589,1,0.664599
data/T_1381.txt,5,12807,3589,3589,1,0.647321
data/T_1381.txt,6,12803,3589,3589,1,0.668036
data/T_1381.txt,7,12804,3589,3589,1,0.661864
data/T_1381.txt,8,12811,3589,3589,1,0.656606
data/T_1381.txt,9,12806,3589,3589,1,0.689435
data/T_1381.txt,10,12806,3589,3589,1,0.664835
data/T_1382.txt,1,13509,3930,3930,1,0.669797
data/T_1382.txt,2,13530,3930,3930,1,0.677305
data/T_1382.txt,3,13508,3930,3930,1,0.648101
data/T_1382.txt,4,13503,3930,3930,1,0.607396
data/T_1382.txt,5,13497,3930,3930,1,0.63807
data/T_1382.txt,6,13501,3930,3930,1,0.627982
data/T_1382.txt,7,13513,3930,3930,1,0.664896
data/T_1382.txt,8,13507,3930,3930,1,0.638473
data/T_1382.txt,9,13499,3930,3930,1,0.658181
data/T_1382.txt,10,13495,3930,3930,1,0.638355
data/T_1383.txt,1,22691,4651,4651,1,0.57914
data/T_1383.txt,2,22678,4651,4651,1,0.616974
data/T_1383.txt,3,22683,4651,4651,1,0.607485
data/T_1383.txt,4,22625,4651,4651,1,0.640093
data/T_1383.txt,5,22640,4651,4651,1,0.572686
data/T_1383.txt,6,22711,4651,4651,1,0.637115
data/T_1383.txt,7,22633,4651,4651,1,0.643901
data/T_1383.txt,8,22754,4651,4651,1,0.627296
data/T_1383.txt,9,22674,4651,4651,1,0.658092
data/T_1383.txt,10,22720,4651,4651,1,0.600607
data/T_1384.txt,1,11193,3666,3666,1,0.693031
data/T_1384.txt,2,11202,3666,3666,1,0.680713
data/T_1384.txt,3,11188,3666,3666,1,0.708852
data/T_1384.txt,4,11213,3666,3666,1,0.696725
data/T_1384.txt,5,11221,3666,3666,1,0.716157
data/T_1384.txt,6,11195,3666,3666,1,0.711263
data/T_1384.txt,7,11192,3666,3666,1,0.63396
data/T_1384.txt,8,11182,3666,3666,1,0.672715
data/T_1384.txt,9,11210,3666,3666,1,0.671375
data/T_1384.txt,10,11196,3666,3666,1,0.675594
data/T_1385.txt,1,10895,3583,3583,1,0.641908
data/T_1385.txt,2,10900,3583,3583,1,0.659648
data/T_1385.txt,3,10887,3583,3583,1,0.672078
data/T_1385.txt,4,10900,3583,3583,1,0.655312
data/T_1385.txt,5,10905,3583,3583,1,0.674846
data/T_1385.txt,6,10895,3583,3583,1,0.646711
data/T_1385.txt,7,10928,3583,3583,1,0.660582
data/T_1385.txt,8,10888,3583,3583,1,0.664918
data/T_1385.txt,9,10877,3583,3583,1,0.682278
data/T_1385.txt,10,10901,3583,3583,1,0.634387
data/T_1386.txt,1,12405,3848,3848,1,0.666657
data/T_1386.txt,2,12396,3848,3848,1,0.692623
data/T_1386.txt,3,12406,3848,3848,1,0.670826
data/T_1386.txt,4,12397,3848,3848,1,0.668486
data/T_1386.txt,5,12434,3848,3848,1,0.622332
data/T_1386.txt,6,12403,3848,3848,1,0.660207
data/T_1386.txt,7,12387,3848,3848,1,0.667191
data/T_1386.txt,8,12429,3848,3848,1,0.682028
data/T_1386.txt,9,12409,3848,3848,1,0.672948
data/T_1386.txt,10,12410,3848,3848,1,0.668343
data/T_1387.txt,1,9008,3191,3191,1,0.70703
data/T_1387.txt,2,9009,3191,3191,1,0.713589
data/T_1387.txt,3,9008,3191,3191,1,0.71944
data/T_1387.txt,4,9003,3191,3191,1,0.706453
data/T_1387.txt,5,9003,3191,3191,1,0.707268
data/T_1387.txt,6,9001,3191,3191,1,0.727002
data/T_1387.txt,7,9002,3191,3191,1,0.707577
data/T_1387.txt,8,8997,3191,3191,1,0.677107
data/T_1387.txt,9,9000,3191,3191,1,0.738251
data/T_1387.txt,10,8998,3191,3191,1,0.696424
data/T_1388.txt,1,17271,3803,3803,1,0.642501
data/T_1388.txt,2,17307,3803,3803,1,0.614182
data/T_1388.txt,3,17327,3803,3803,1,0.636186
data/T_1388.txt,4,17283,3803,3803,1,0.62673
data/T_1388.txt,5,17339,3803,3803,1,0.621093
data/T_1388.txt,6,17266,3803,3803,1,0.623076
data/T_1388.txt,7,17330,3803,3803,1,0.636079
data/T_1388.txt,8,17275,3803,3803,1,0.630962
data/T_1388.txt,9,17270,3803,3803,1,0.623841
data/T_1388.txt,10,17275,3803,3803,1,0.628637
data/T_1389.txt,1,8018,3006,3006,1,0.725078
data/T_1389.txt,2,8020,3006,3006,1,0.762782
data/T_1389.txt,3,8019,3006,3006,1,0.785418
data/T_1389.txt,4,8013,3006,3006,1,0.693382
data/T_1389.txt,5,8015,3006,3006,1,0.72584
data/T_1389.txt,6,8018,3006,3006,1,0.738578
data/T_1389.txt,7,8017,3006,3006,1,0.727128
data/T_1389.txt,8,8018,3006,3006,1,0.730843
data/T_1389.txt,9,8018,3006,3006,1,0.717634
data/T_1389.txt,10,8017,3006,3006,1,0.723524
data/T_1390.txt,1,17093,3242,3242,1,0.630884
data/T_1390.txt,2,17100,3242,3242,1,0.678499
data/T_1390.txt,3,17082,3242,3242,1,0.625566
data/T_1390.txt,4,17092,3242,3242,1,0.664893
data/T_1390.txt,5,17100,3242,3242,1,0.666228
data/T_1390.txt,6,17099,3242,3242,1,0.63386
data/T_1390.txt,7,17081,3242,3242,1,0.668903
data/T_1390.txt,8,17110,3242,3242,1,0.650043
data/T_1390.txt,9,17078,3242,3242,1,0.648236
data/T_1390.txt,10,17083,3242,3242,1,0.66739
data/T_1391.txt,1,9168,5385,5385,1,0.696007
data/T_1391.txt,2,9195,5385,5385,1,0.69395
data/T_1391.txt,3,9167,5385,5385,1,0.687638
data/T_1391.txt,4,9198,5385,5385,1,0.705148
data/T_1391.txt,5,9190,5385,5385,1,0.703143
data/T_1391.txt,6,9178,5385,5385,1,0.694671
data/T_1391.txt,7,9197,5385,5385,1,0.692539
data/T_1391.txt,8,9185,5385,5385,1,0.695257
data/T_1391.txt,9,9210,5385,5385,1,0.694911
data/T_1391.txt,10,9183,5385,5385,1,0.688881
data/T_1392.txt,1,8096,5975,5975,1,0.692664
data/T_1392.txt,2,8086,5975,5975,1,0.675245
data/T_1392.txt,3,8073,5975,5975,1,0.726134
data/T_1392.txt,4,8061,5975,5975,1,0.71927
data/T_1392.txt,5,8092,5975,5975,1,0.725087
data/T_1392.txt,6,8090,5975,5975,1,0.689772
data/T_1392.txt,7,8095,5975,5975,1,0.741833
data/T_1392.txt,8,8097,5975,5975,1,0.720784
data/T_1392.txt,9,8100,5975,5975,1,0.705978
data/T_1392.txt,10,8070,5975,5975,1,0.738525
data/T_1393.txt,1,8251,5135,5135,1,0.698662
data/T_1393.txt,2,8254,5135,5135,1,0.729041
data/T_1393.txt,3,8244,5135,5135,1,0.686351
data/T_1393.txt,4,8241,5135,5135,1,0.719732
data/T_1393.txt,5,8244,5135,5135,1,0.700996
data/T_1393.txt,6,8251,5135,5135,1,0.682651
data/T_1393.txt,7,8262,5135,5135,1,0.75279
data/T_1393.txt,8,8255,5135,5135,1,0.766696
data/T_1393.txt,9,8246,5135,5135,1,0.699255
data/T_1393.txt,10,8254,5135,5135,1,0.730651
data/T_1394.txt,1,6495,5203,5203,1,0.680714
data/T_1394.txt,2,6481,5203,5203,1,0.696587
data/T_1394.txt,3,6523,5203,5203,1,0.716655
data/T_1394.txt,4,6501,5203,5203,1,0.697355
data/T_1394.txt,5,6520,5203,5203,1,0.694732
data/T_1394.txt,6,6515,5203,5203,1,0.685686
data/T_1394.txt,7,6503,5203,5203,1,0.735119
data/T_1394.txt,8,6514,5203,5203,1,0.719078
data/T_1394.txt,9,6503,5203,5203,1,0.697531
data/T_1394.txt,10,6502,5203,5203,1,0.690753
data/T_1395.txt,1,6845,4862,4862,1,0.698564
data/T_1395.txt,2,6845,4862,4862,1,0.711707
data/T_1395.txt,3,6851,4862,4862,1,0.685494
data/T_1395.txt,4,6860,4862,4862,1,0.723463
data/T_1395.txt,5,6875,4862,4862,1,0.708061
data/T_1395.txt,6,6851,4862,4862,1,0.691798
data/T_1395.txt,7,6870,4862,4862,1,0.729823
data/T_1395.txt,8,6886,4862,4862,1,0.700325
data/T_1395.txt,9,6845,4862,4862,1,0.71371
data/T_1395.txt,10,6831,4862,4862,1,0.706959
data/T_1396.txt,1,8503,7549,7549,1,0.701281
data/T_1396.txt,2,8470,7549,7549,1,0.709231
data/T_1396.txt,3,8510,7548,7549,1,0.718694
data/T_1396.txt,4,8485,7549,7549,1,0.687063
data/T_1396.txt,5,8487,7549,7549,1,0.718944
data/T_1396.txt,6,8496,7549,7549,1,0.701803
data/T_1396.txt,7,8489,7549,7549,1,0.696471
data/T_1396.txt,8,8491,7549,7549,1,0.720161
data/T_1396.txt,9,8473,7549,7549,1,0.688308
data/T_1396.txt,10,8479,7549,7549,1,0.699427
data/T_1397.txt,1,11655,6259,6259,1,0.64586
data/T_1397.txt,2,11665,6259,6259,1,0.646072
data/T_1397.txt,3,11672,6259,6259,1,0.632882
data/T_1397.txt,4,11665,6259,6259,1,0.654535
data/T_1397.txt,5,11650,6259,6259,1,0.674525
data/T_1397.txt,6,11663,6259,6259,1,0.682502
data/T_1397.txt,7,11696,6259,6259,1,0.689597
data/T_1397.txt,8,11699,6259,6259,1,0.69276
data/T_1397.txt,9,11679,6259,6259,1,0.683793
data/T_1397.txt,10,11674,6259,6259,1,0.672267
data/T_1398.txt,1,6883,4760,4760,1,0.663948
data/T_1398.txt,2,6909,4760,4760,1,0.752127
data/T_1398.txt,3,6876,4760,4760,1,0.733595
data/T_1398.txt,4,6890,4760,4760,1,0.710824
data/T_1398.txt,5,6881,4760,4760,1,0.668796
data/T_1398.txt,6,6887,4760,4760,1,0.695117
data/T_1398.txt,7,6880,4760,4760,1,0.682443
data/T_1398.txt,8,6889,4760,4760,1,0.725033
data/T_1398.txt,9,6896,4760,4760,1,0.687742
data/T_1398.txt,10,6898,4760,4760,1,0.682427
data/T_1399.txt,1,7474,5576,5576,1,0.736347
data/T_1399.txt,2,7473,5576,5576,1,0.730454
data/T_1399.txt,3,7473,5576,5576,1,0.732253
data/T_1399.txt,4,7468,5576,5576,1,0.685196
data/T_1399.txt,5,7481,5576,5576,1,0.695554
data/T_1399.txt,6,7472,5576,5576,1,0.707806
data/T_1399.txt,7,7477,5576,5576,1,0.751608
data/T_1399.txt,8,7481,5576,5576,1,0.706034
data/T_1399.txt,9,7502,5576,5576,1,0.727914
data/T_1399.txt,10,7478,5576,5576,1,0.701564
data/T_1400.txt,1,9306,5395,5395,1,0.637586
data/T_1400.txt,2,9306,5395,5395,1,0.698335
data/T_1400.txt,3,9320,5395,5395,1,0.65369
data/T_1400.txt,4,9296,5395,5395,1,0.675418
data/T_1400.txt,5,9305,5395,5395,1,0.679287
data/T_1400.txt,6,9321,5395,5395,1,0.65346
data/T_1400.txt,7,9338,5395,5395,1,0.691076
data/T_1400.txt,8,9331,5395,5395,1,0.648083
data/T_1400.txt,9,9306,5395,5395,1,0.652462
data/T_1400.txt,10,9341,5395,5395,1,0.652078
data/T_1401.txt,1,4708,5829,5834,1,0.760769
data/T_1401.txt,2,4696,5833,5834,1,0.752215
data/T_1401.txt,3,4695,5833,5834,1,0.734399
data/T_1401.txt,4,4704,5830,5834,1,0.736097
data/T_1401.txt,5,4701,5834,5834,1,0.725252
data/T_1401.txt,6,4699,5834,5834,1,0.744422
data/T_1401.txt,7,4703,5831,5834,1,0.734874
data/T_1401.txt,8,4693,5830,5834,1,0.722925
data/T_1401.txt,9,4698,5834,5834,1,0.723897
data/T_1401.txt,10,4696,5833,5834,1,0.726097
data/T_1402.txt,1,5400,5474,5474,1,0.768139
data/T_1402.txt,2,5394,5474,5474,1,0.749376
data/T_1402.txt,3,5389,5473,5474,1,0.742903
data/T_1402.txt,4,5402,5474,5474,1,0.738718
data/T_1402.txt,5,5402,5474,5474,1,0.723863
data/T_1402.txt,6,5391,5474,5474,1,0.786298
data/T_1402.txt,7,5397,5473,5474,1,0.769433
data/T_1402.txt,8,5392,5474,5474,1,0.742591
data/T_1402.txt,9,5397,5474,5474,1,0.729865
data/T_1402.txt,10,5397,5473,5474,1,0.737716
data/T_1403.txt,1,5030,6319,6319,1,0.728042
data/T_1403.txt,2,5037,6318,6319,1,0.780962
data/T_1403.txt,3,5048,6319,6319,1,0.71663
data/T_1403.txt,4,5036,6319,6319,1,0.744896
data/T_1403.txt,5,5038,6318,6319,1,0.7418
data/T_1403.txt,6,5037,6319,6319,1,0.713516
data/T_1403.txt,7,5037,6318,6319,1,0.728988
data/T_1403.txt,8,5039,6319,6319,1,0.695616
data/T_1403.txt,9,5031,6319,6319,1,0.767873
data/T_1403.txt,10,5049,6319,6319,1,0.710526
data/T_1404.txt,1,6618,5908,5909,1,0.739675
data/T_1404.txt,2,6622,5909,5909,1,0.727054
data/T_1404.txt,3,6613,5909,5909,1,0.766208
data/T_1404.txt,4,6612,5909,5909,1,0.749688
data/T_1404.txt,5,6613,5907,5909,1,0.742162
data/T_1404.txt,6,6621,5909,5909,1,0.745953
data/T_1404.txt,7,6619,5909,5909,1,0.714975
data/T_1404.txt,8,6615,5908,5909,1,0.746653
data/T_1404.txt,9,6602,5909,5909,1,0.719693
data/T_1404.txt,10,6606,5908,5909,1,0.712324
data/T_1405.txt,1,5491,7102,7109,1,0.734236
data/T_1405.txt,2,5491,7102,7109,1,0.75781
data/T_1405.txt,3,5491,7106,7109,1,0.750662
data/T_1405.txt,4,5491,7107,7109,1,0.790885
data/T_1405.txt,5,5491,7104,7109,1,0.744325
data/T_1405.txt,6,5491,7104,7109,1,0.788272
data/T_1405.txt,7,5491,7107,7109,1,0.767043
data/T_1405.txt,8,5491,7108,7109,1,0.71434
data/T_1405.txt,9,5495,7109,7109,1,0.746766
data/T_1405.txt,10,5491,7109,7109,1,0.736496
data/T_1406.txt,1,5556,8105,8105,1,0.734823
data/T_1406.txt,2,5562,8105,8105,1,0.731159
data/T_1406.txt,3,5558,8105,8105,1,0.699898
data/T_1406.txt,4,5555,8105,8105,1,0.832168
data/T_1406.txt,5,5564,8103,8105,1,0.721455
data/T_1406.txt,6,5558,8105,8105,1,0.744144
data/T_1406.txt,7,5555,8104,8105,1,0.72916
data/T_1406.txt,8,5554,8104,8105,1,0.789249
data/T_1406.txt,9,5554,8105,8105,1,0.787575
data/T_1406.txt,10,5556,8105,8105,1,0.760079
data/T_1407.txt,1,6375,6259,6260,1,0.714993
data/T_1407.txt,2,6379,6260,6260,1,0.734292
data/T_1407.txt,3,6362,6260,6260,1,0.761601
data/T_1407.txt,4,6370,6259,6260,1,0.759044
data/T_1407.txt,5,6368,6260,6260,1,0.715612
data/T_1407.txt,6,6376,6260,6260,1,0.755697
data/T_1407.txt,7,6365,6260,6260,1,0.726
data/T_1407.txt,8,6372,6260,6260,1,0.722948
data/T_1407.txt,9,6374,6259,6260,1,0.730397
data/T_1407.txt,10,6371,6259,6260,1,0.750363
data/T_1408.txt,1,5854,8051,8051,1,0.722288
data/T_1408.txt,2,5852,8051,8051,1,0.774561
data/T_1408.txt,3,5864,8051,8051,1,0.719046
data/T_1408.txt,4,5857,8051,8051,1,0.736419
data/T_1408.txt,5,5870,8051,8051,1,0.743735
data/T_1408.txt,6,5860,8051,8051,1,0.741036
data/T_1408.txt,7,5863,8051,8051,1,0.715724
data/T_1408.txt,8,5857,8051,8051,1,0.72497
data/T_1408.txt,9,5861,8051,8051,1,0.704506
data/T_1408.txt,10,5865,8049,8051,1,0.724707
data/T_1409.txt,1,5250,5794,5796,1,0.715162
data/T_1409.txt,2,5250,5783,5796,1,0.771573
data/T_1409.txt,3,5250,5794,5796,1,0.76156
data/T_1409.txt,4,5250,5795,5796,1,0.746299
data/T_1409.txt,5,5250,5795,5796,1,0.780348
data/T_1409.txt,6,5250,5795,5796,1,0.759937
data/T_1409.txt,7,5250,5795,5796,1,0.740232
data/T_1409.txt,8,5250,5794,5796,1,0.71386
data/T_1409.txt,9,5250,5793,5796,1,0.741981
data/T_1409.txt,10,5250,5796,5796,1,0.769748
data/T_1410.txt,1,7282,8348,8348,1,0.726651
data/T_1410.txt,2,7287,8348,8348,1,0.721969
data/T_1410.txt,3,7289,8347,8348,1,0.721967
data/T_1410.txt,4,7276,8348,8348,1,0.736686
data/T_1410.txt,5,7284,8348,8348,1,0.711046
data/T_1410.txt,6,7297,8347,8348,1,0.747796
data/T_1410.txt,7,7293,8348,8348,1,0.7373
data/T_1410.txt,8,7281,8348,8348,1,0.710131
data/T_1410.txt,9,7281,8348,8348,1,0.717167
data/T_1410.txt,10,7282,8348,8348,1,0.727803
data/T_1411.txt,1,14226,4971,4971,1,0.676243
data/T_1411.txt,2,14228,4971,4971,1,0.67295
data/T_1411.txt,3,14225,4971,4971,1,0.5868
data/T_1411.txt,4,14212,4971,4971,1,0.6505
data/T_1411.txt,5,14216,4971,4971,1,0.610345
data/T_1411.txt,6,14219,4971,4971,1,0.623977
data/T_1411.txt,7,14272,4970,4971,1,0.652591
data/T_1411.txt,8,14225,4971,4971,1,0.610127
data/T_1411.txt,9,14187,4971,4971,1,0.63372
data/T_1411.txt,10,14246,4971,4971,1,0.603196
data/T_1412.txt,1,11364,5010,5010,1,0.67396
data/T_1412.txt,2,11376,5009,5010,1,0.643079
data/T_1412.txt,3,11373,5009,5010,1,0.685803
data/T_1412.txt,4,11371,5009,5010,1,0.677034
data/T_1412.txt,5,11354,5010,5010,1,0.669415
data/T_1412.txt,6,11358,5010,5010,1,0.640897
data/T_1412.txt,7,11375,5009,5010,1,0.652813
data/T_1412.txt,8,11359,5010,5010,1,0.684303
data/T_1412.txt,9,11381,5010,5010,1,0.637941
data/T_1412.txt,10,11362,5010,5010,1,0.739731
data/T_1413.txt,1,12475,4764,4764,1,0.61674
data/T_1413.txt,2,12517,4764,4764,1,0.624376
data/T_1413.txt,3,12486,4764,4764,1,0.649189
data/T_1413.txt,4,12494,4764,4764,1,0.596309
data/T_1413.txt,5,12511,4764,4764,1,0.641637
data/T_1413.txt,6,12527,4764,4764,1,0.617523
data/T_1413.txt,7,12548,4764,4764,1,0.642651
data/T_1413.txt,8,12503,4764,4764,1,0.612672
data/T_1413.txt,9,12532,4764,4764,1,0.630529
data/T_1413.txt,10,12524,4764,4764,1,0.629186
data/T_1414.txt,1,9853,8326,8326,1,0.668573
data/T_1414.txt,2,9853,8326,8326,1,0.673199
data/T_1414.txt,3,9866,8326,8326,1,0.714538
data/T_1414.txt,4,9879,8326,8326,1,0.715462
data/T_1414.txt,5,9857,8326,8326,1,0.679783
