Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_1,,10,8281786,5.000,9521
500_10000,U_U_2,,1,7497883,5.000,9563
500_10000,U_U_2,,2,8823762,5.000,9610
500_10000,U_U_2,,3,8029074,5.000,9569
500_10000,U_U_2,,4,8807533,5.000,9555
500_10000,U_U_2,,5,7729203,5.001,9348
500_10000,U_U_2,,6,8540136,5.000,8507
500_10000,U_U_2,,7,7874676,5.000,8979
500_10000,U_U_2,,8,8021148,5.000,8870
500_10000,U_U_2,,9,7493217,5.000,9305
500_10000,U_U_2,,10,7689202,5.000,9138
500_10000,U_U_3,,1,25333207,5.000,9157
500_10000,U_U_3,,2,25472545,5.000,8964
500_10000,U_U_3,,3,25358661,5.000,9121
500_10000,U_U_3,,4,25503979,5.000,9278
500_10000,U_U_3,,5,24336340,5.000,9243
500_10000,U_U_3,,6,25655836,5.001,9296
500_10000,U_U_3,,7,25091008,5.000,9312
500_10000,U_U_3,,8,24689463,5.000,8838
500_10000,U_U_3,,9,25313833,5.001,9038
500_10000,U_U_3,,10,25477852,5.000,9704
500_10000,U_U_4,,1,8648038,5.000,9314
500_10000,U_U_4,,2,7742315,5.001,9445
500_10000,U_U_4,,3,8032232,5.000,9187
500_10000,U_U_4,,4,7793604,5.000,9403
500_10000,U_U_4,,5,7745991,5.000,9444
500_10000,U_U_4,,6,7897270,5.000,9263
500_10000,U_U_4,,7,7843480,5.000,9349
500_10000,U_U_4,,8,7919296,5.000,9221
500_10000,U_U_4,,9,9395227,5.000,9015
500_10000,U_U_4,,10,8373141,5.000,9105
500_10000,U_U_5,,1,21836250,5.000,9303
500_10000,U_U_5,,2,22688190,5.000,9244
500_10000,U_U_5,,3,22503461,5.000,9636
500_10000,U_U_5,,4,22352610,5.000,9140
500_10000,U_U_5,,5,23136586,5.000,9064
500_10000,U_U_5,,6,22301779,5.004,8882
500_10000,U_U_5,,7,22070870,5.000,9265
500_10000,U_U_5,,8,22543339,5.000,9186
500_10000,U_U_5,,9,22499254,5.000,9951
500_10000,U_U_5,,10,22011070,5.000,10005
