Instance,Run,Objective,Runtime,Iterations
1670,7,155805,4.00001,169136
1670,8,156030,4.00002,150237
1670,9,155869,4.00003,150111
1670,10,156107,4,158642
1671,1,95203,4.00001,175222
1671,2,95187,4,172244
1671,3,95198,4,171413
1671,4,95212,4.00001,172643
1671,5,95211,4,175671
1671,6,95222,4.00001,176009
1671,7,95219,4.00001,188788
1671,8,95163,4,186024
1671,9,95176,4.00001,184835
1671,10,95179,4.00003,184066
1672,1,87039,4,186384
1672,2,87041,4.00002,187323
1672,3,87024,4.00002,187667
1672,4,87039,4.00003,187522
1672,5,87042,4.00001,183254
1672,6,87034,4.00002,187641
1672,7,87055,4.00001,188709
1672,8,87076,4,188131
1672,9,87049,4.00001,188924
1672,10,87092,4,188872
1673,1,87554,4.00003,183290
1673,2,87548,4.00003,184729
1673,3,87544,4.00001,187682
1673,4,87561,4,188253
1673,5,87579,4.00002,185342
1673,6,87556,4.00002,187957
1673,7,87606,4.00002,188409
1673,8,87551,4,190652
1673,9,87585,4.00001,192523
1673,10,87547,4.00002,190801
1674,1,90607,4.00001,184687
1674,2,90603,4.00001,186724
1674,3,90643,4.00001,185987
1674,4,90614,4.00001,187350
1674,5,90650,4.00002,186552
1674,6,90643,4.00001,186356
1674,7,90619,4.00002,179699
1674,8,90627,4,176364
1674,9,90609,4.00001,191655
1674,10,90630,4.00002,183372
1675,1,87298,4.00002,180760
1675,2,87319,4.00001,185585
1675,3,87309,4,185068
1675,4,87301,4.00001,186858
1675,5,87293,4.00001,182092
1675,6,87314,4.00002,189164
1675,7,87297,4.00002,186472
1675,8,87298,4,177583
1675,9,87292,4.00001,186940
1675,10,87330,4.00001,182910
1676,1,85771,4.00003,187124
1676,2,85765,4.00002,190598
1676,3,85788,4,173144
1676,4,85783,4.00001,183920
1676,5,85785,4.00002,185926
1676,6,85774,4.00002,183082
1676,7,85787,4.00002,189406
1676,8,85772,4.00002,188493
1676,9,85808,4.00002,187213
1676,10,85751,4.00003,186116
1677,1,82420,4,184563
1677,2,82408,4,188073
1677,3,82393,4,187005
1677,4,82404,4.00001,191170
1677,5,82415,4.00002,192103
1677,6,82415,4,194219
1677,7,82499,4.00003,191071
1677,8,82426,4,183839
1677,9,82412,4.00001,180052
1677,10,82411,4.00001,185589
1678,1,89674,4.00002,183591
1678,2,89699,4,188013
1678,3,89696,4.00002,188852
1678,4,89716,4,194189
1678,5,89673,4.00001,190138
1678,6,89678,4.00001,188415
1678,7,89706,4,190406
1678,8,89699,4.00001,188105
1678,9,89688,4.00002,181931
1678,10,89685,4.00001,188152
1679,1,89705,4.00001,190057
1679,2,89634,4,189838
1679,3,89771,4.00002,186485
1679,4,89647,4.00001,188601
1679,5,89719,4.00002,179285
1679,6,89709,4.00001,178935
1679,7,89653,4,183274
1679,8,89662,4.00002,183107
1679,9,89647,4.00003,189070
1679,10,89691,4.00001,186115
1680,1,90719,4.00002,185009
1680,2,90725,4.00001,187771
1680,3,90735,4,183418
1680,4,90729,4.00001,179876
1680,5,90748,4.00002,187124
1680,6,90711,4.00001,184270
1680,7,90731,4.00001,190632
1680,8,90735,4,185659
1680,9,90701,4,186599
1680,10,90727,4.00002,185542
1681,1,86091,4.00004,110324
1681,2,86221,4.00003,114873
1681,3,85591,4.00001,118082
1681,4,85798,4.00004,116966
1681,5,85912,4.00004,118369
1681,6,86078,4.00003,116091
1681,7,86230,4,117738
1681,8,85632,4.00002,116899
1681,9,85783,4.00003,115440
1681,10,85435,4.00002,118618
1682,1,187237,4.00704,116398
1682,2,183224,4.00003,118097
1682,3,184961,4.00043,114349
1682,4,183198,4.00037,117280
1682,5,185377,4.00041,117986
1682,6,185318,4,117647
1682,7,186001,4.00003,107094
1682,8,185035,4.00051,111677
1682,9,184480,4.00044,116770
1682,10,185512,4.00002,114754
1683,1,203824,4.00003,115847
1683,2,201090,4.00037,115477
1683,3,204410,4.00002,111897
1683,4,203625,4,115387
1683,5,201139,4.00004,114952
1683,6,203553,4.00002,114669
1683,7,202449,4.00003,115555
1683,8,202624,4.00031,116011
1683,9,203545,4.00001,115577
1683,10,201209,4.00002,114928
1684,1,143979,4.00002,115303
1684,2,143727,4.00003,112967
1684,3,144228,4.00037,105729
1684,4,144434,4.00004,109937
1684,5,144638,4.00003,116157
1684,6,144108,4.00002,113081
1684,7,143284,4.00004,113378
1684,8,143723,4.00004,114285
1684,9,143404,4.00001,113489
1684,10,144564,4,112741
1685,1,144196,4.00001,117762
1685,2,144571,4.00029,113051
1685,3,145620,4.00033,114088
1685,4,144670,4.00001,112626
1685,5,144788,4.00048,115043
1685,6,144579,4.00001,108464
1685,7,144378,4.00002,115488
1685,8,144787,4.00001,114220
1685,9,145640,4.00001,108114
1685,10,146597,4.00033,114747
1686,1,133266,4.00002,117086
1686,2,135292,4.0005,110528
1686,3,134876,4.00003,116233
1686,4,135124,4.00002,117565
1686,5,134434,4.00035,114476
1686,6,134196,4.00006,116728
1686,7,134898,4.00028,115171
1686,8,134771,4.00003,118373
1686,9,134873,4.00002,118357
1686,10,134147,4.00003,118025
1687,1,78396,4.00003,120024
1687,2,78663,4.00002,117959
1687,3,78566,4.00023,115724
1687,4,78563,4,118843
1687,5,79103,4.00054,110829
1687,6,77973,4.00041,115772
1687,7,78332,4.00001,118860
1687,8,78633,4,118114
1687,9,77885,4.00002,119288
1687,10,78338,4.00003,117218
1688,1,85571,4.00002,115681
1688,2,85673,4,115351
1688,3,85309,4.00002,116205
1688,4,85676,4.00001,114698
1688,5,85468,4.00004,117125
1688,6,85396,4.00001,119792
1688,7,85340,4.00002,115522
1688,8,84996,4.00002,114822
1688,9,85210,4.00004,115858
1688,10,85739,4,111531
1689,1,133077,4.00002,102381
1689,2,132560,4.00001,104405
1689,3,132560,4.0003,106748
1689,4,131655,4.00024,111646
1689,5,132321,4.00036,112834
1689,6,133006,4.00034,113166
1689,7,130243,4.00033,115974
1689,8,133269,4.00003,114765
1689,9,131607,4.00003,114311
1689,10,134162,4.00002,115555
1690,1,95861,4.00002,115105
1690,2,96002,4.00001,113488
1690,3,95303,4,117002
1690,4,95473,4.00003,116451
1690,5,95709,4.00031,115499
1690,6,95682,4.00034,118648
1690,7,95453,4,110922
1690,8,94933,4,117345
1690,9,95688,4.00001,116082
1690,10,95363,4.00033,119249
1691,1,75730,4,120262
1691,2,75308,4.00002,120297
1691,3,75493,4.00002,121074
1691,4,75229,4.00001,118241
1691,5,75103,4,121007
1691,6,75480,4.00001,119883
1691,7,75318,4.00001,119894
1691,8,75307,4,120789
1691,9,75387,4.00002,117718
1691,10,76081,4.00046,118590
1692,1,63672,4.00002,114907
1692,2,63878,4.00001,118187
1692,3,63958,4.00002,110722
1692,4,63714,4.00004,118550
1692,5,63878,4.00002,117365
1692,6,63466,4.00001,119104
1692,7,63659,4.00001,116921
1692,8,63833,4.00001,117349
1692,9,63772,4,116318
1692,10,63851,4.00005,118730
1693,1,66398,4.00002,112997
1693,2,66250,4.00002,115880
1693,3,66147,4.00003,118577
1693,4,66334,4.00004,117098
1693,5,66271,4,115967
1693,6,66414,4.00002,117972
1693,7,66070,4.00002,116834
1693,8,66133,4.00001,117993
1693,9,66482,4.00001,110338
1693,10,66255,4,117775
1694,1,67699,4.00002,119153
1694,2,67874,4.00002,119555
1694,3,67610,4.00002,118703
1694,4,67692,4.00002,116240
1694,5,67999,4.00002,116832
1694,6,67785,4.00001,117923
1694,7,67479,4.00003,120321
1694,8,68016,4.00033,117203
1694,9,67781,4.00002,119594
1694,10,67690,4,117157
1695,1,64799,4.00001,118558
1695,2,64892,4.00004,119347
1695,3,64948,4.00005,116164
1695,4,65032,4.00003,120683
1695,5,64965,4.00002,113315
1695,6,64915,4.00001,120223
1695,7,64820,4.00005,118027
1695,8,64724,4.00001,117231
1695,9,64653,4.00001,124213
1695,10,64730,4.00004,121320
1696,1,68025,4,120566
1696,2,68390,4.00003,120500
1696,3,68082,4.00003,119288
1696,4,68445,4.00002,118061
1696,5,68034,4.00001,116707
1696,6,68348,4,118676
1696,7,68465,4.00001,117104
1696,8,68374,4.00004,118220
1696,9,68430,4,119171
1696,10,68575,4.00001,118258
1697,1,88723,4.00039,108520
1697,2,88154,4.00001,120209
1697,3,88034,4.00002,116358
1697,4,88187,4.00001,114595
1697,5,88581,4.00003,116058
1697,6,88030,4.00004,116544
1697,7,87861,4.00001,115822
1697,8,88039,4.00036,114408
1697,9,88108,4.00002,115256
1697,10,88281,4,113097
1698,1,87313,4.00001,114270
1698,2,87644,4.00002,115159
1698,3,87744,4.00004,115231
1698,4,87268,4.00002,115685
1698,5,87391,4.00001,114623
1698,6,87808,4.00003,115293
1698,7,88020,4.00001,107457
1698,8,87808,4.00002,113938
1698,9,87526,4,115583
1698,10,87430,4.00001,117650
1699,1,73351,4.00001,114570
1699,2,73604,4,120030
1699,3,73529,4.00002,115665
1699,4,73881,4.00004,118073
1699,5,73599,4,118370
1699,6,73766,4.00005,116734
1699,7,73526,4.00001,118021
1699,8,73610,4.00001,118873
1699,9,73367,4.00001,119898
1699,10,73375,4.00004,121125
1700,1,73900,4.00003,118562
1700,2,73824,4.00001,118475
1700,3,74133,4.00001,110323
1700,4,73973,4.00002,119665
1700,5,73749,4.00002,117744
1700,6,73921,4,113548
1700,7,73583,4.00002,120110
1700,8,73725,4.00001,117739
1700,9,73742,4.00003,117398
1700,10,73644,4.00001,118331
1701,1,52324,4.00002,117065
1701,2,52396,4.00003,119503
1701,3,52239,4,119673
1701,4,52298,4.00001,119942
1701,5,52246,4.00002,119737
1701,6,52317,4.00001,120417
1701,7,52274,4,120620
1701,8,52428,4.00001,116735
1701,9,52395,4.00001,108692
1701,10,52401,4.00002,119476
1702,1,50439,4.00004,116144
1702,2,50344,4,114881
1702,3,50480,4.00003,116473
1702,4,50395,4.00003,119130
1702,5,50364,4.00004,115520
1702,6,50379,4.00001,115876
1702,7,50484,4.00003,116593
1702,8,50353,4.00003,119719
1702,9,50391,4.00001,118387
1702,10,50394,4.00001,118624
1703,1,49835,4.00005,116085
1703,2,49821,4.00002,117428
1703,3,49972,4.00003,114593
1703,4,49921,4,114586
1703,5,49885,4.00003,110179
1703,6,49888,4.00001,119540
1703,7,49815,4.00002,120754
1703,8,49869,4,119394
1703,9,49860,4.00002,116383
1703,10,49841,4.00002,118810
1704,1,50302,4.00003,119515
1704,2,50313,4.00002,117737
1704,3,50360,4.00004,120838
1704,4,50260,4,115906
1704,5,50091,4.00002,123903
1704,6,50221,4.00002,122963
1704,7,50167,4.00001,119663
1704,8,50363,4.00001,119394
1704,9,50274,4.00003,119913
1704,10,50482,4.00002,113207
1705,1,52360,4.00001,113781
1705,2,52259,4.00002,120280
1705,3,52285,4.00002,118516
1705,4,52313,4.00003,120923
1705,5,52258,4.00002,120259
1705,6,52329,4.00002,118259
1705,7,52267,4.00003,117060
1705,8,52203,4.00004,118730
1705,9,52343,4.00003,116240
1705,10,52280,4.00001,116974
1706,1,50385,4,117715
1706,2,50328,4.00002,121199
1706,3,50238,4.00001,118645
1706,4,50381,4,118190
1706,5,50309,4.00002,117257
1706,6,50401,4.00001,114348
1706,7,50521,4.00003,113187
1706,8,50420,4,119473
1706,9,50336,4.00002,117277
1706,10,50336,4.00002,118802
1707,1,54387,4.00002,117895
1707,2,54351,4.00004,117094
1707,3,54505,4,115407
1707,4,54398,4.00003,119127
1707,5,54395,4.00005,116275
1707,6,54335,4.00003,118873
1707,7,54369,4.00002,118946
1707,8,54373,4.00002,118759
1707,9,54366,4.00002,117410
1707,10,54423,4.00002,112623
1708,1,54521,4.00002,110875
1708,2,54408,4.00002,113920
1708,3,54563,4,113846
1708,4,54370,4,121491
1708,5,54463,4.00003,118342
1708,6,54324,4,115436
1708,7,54303,4.00003,115714
1708,8,54384,4.00001,118183
1708,9,54435,4.00003,119326
1708,10,54274,4,121221
1709,1,50543,4.00002,120012
1709,2,50645,4,120959
1709,3,50698,4.00002,118878
1709,4,50595,4.00002,119400
1709,5,50588,4.00002,117978
1709,6,50668,4.00002,120196
1709,7,50678,4,119955
1709,8,50622,4.00002,118476
1709,9,50701,4.00001,112695
1709,10,50602,4.00001,121276
1710,1,49888,4.00001,121712
1710,2,49912,4,119112
1710,3,49893,4,117402
1710,4,49847,4,118699
1710,5,49748,4.00002,120848
1710,6,49846,4.00001,117477
1710,7,49861,4,121472
1710,8,49853,4.00001,119693
1710,9,49880,4.00001,121445
1710,10,49960,4,116130
1711,1,169420,4,112749
1711,2,168746,4.00007,113885
1711,3,170484,4.00002,113759
1711,4,168870,4.0003,110179
1711,5,169022,4,109939
1711,6,169287,4.00002,115695
1711,7,168237,4,112571
1711,8,168990,4.00001,112571
1711,9,168741,4.00001,115644
1711,10,167932,4.00003,115235
1712,1,150857,4.00003,116572
1712,2,150424,4.00003,113866
1712,3,152120,4,114559
1712,4,152637,4.00033,112515
1712,5,153313,4,112900
1712,6,152888,4.00001,113495
1712,7,149149,4.00002,115535
1712,8,150562,4.00001,114508
1712,9,150448,4.00002,114674
1712,10,150774,4.00001,113708
1713,1,201022,4.00001,111871
1713,2,199988,4.00001,112302
1713,3,198554,4.00049,111475
1713,4,197196,4.00026,115965
1713,5,196942,4.00002,115194
1713,6,197384,4,116651
1713,7,200800,4.0004,111797
1713,8,202273,4.00002,114015
1713,9,196477,4.00035,115794
1713,10,197805,4.00034,117117
1714,1,112162,4.00001,114971
1714,2,111931,4.00002,118467
1714,3,112006,4.00001,116917
1714,4,111320,4.00027,117831
1714,5,111902,4.00003,117670
1714,6,112750,4.00002,107375
1714,7,111080,4.00035,112140
1714,8,110857,4.00004,116208
1714,9,112634,4,114860
1714,10,111552,4.00004,116749
1715,1,173957,4.00001,116069
1715,2,173835,4.00004,117211
1715,3,173659,4.00002,113696
1715,4,172808,4.00001,113625
1715,5,172308,4.00001,112286
1715,6,173899,4.00003,111936
1715,7,173266,4.00033,112659
1715,8,172600,4.00002,111883
1715,9,174136,4.00004,113506
1715,10,172651,4.00002,115630
1716,1,100731,4.00002,113640
1716,2,100407,4.00004,107991
1716,3,100245,4.00002,109014
1716,4,100629,4.00002,114504
1716,5,100297,4.00001,115784
1716,6,100687,4.00003,113428
1716,7,100829,4.00001,116558
1716,8,100751,4.00001,115763
1716,9,100710,4.00002,117312
1716,10,100858,4.00001,113633
1717,1,123089,4.00002,116647
1717,2,123902,4.00002,114918
1717,3,123648,4.00002,115521
1717,4,124834,4.00001,115594
1717,5,124690,4.00002,116188
1717,6,123061,4,116358
1717,7,124024,4.00001,114976
1717,8,124831,4.00004,112743
1717,9,125730,4.00003,112234
1717,10,125521,4.00003,113390
1718,1,146678,4.00031,116275
1718,2,144332,4.00001,117240
1718,3,143362,4.00003,116699
1718,4,142161,4.00001,115373
1718,5,142461,4.00005,117542
1718,6,144120,4.00001,116536
1718,7,143797,4,115051
1718,8,143711,4.00002,115109
1718,9,143215,4.00001,116033
1718,10,146617,4.00004,112995
1719,1,155175,4,115218
1719,2,155357,4.0003,113740
1719,3,155640,4.00002,114255
1719,4,157088,4.00004,106831
1719,5,155590,4.00001,109469
1719,6,154614,4.00001,114448
1719,7,154915,4.00001,115862
1719,8,155861,4.00004,115097
1719,9,154583,4.00024,116373
1719,10,157168,4.00002,113267
1720,1,138162,4.00001,114248
1720,2,139977,4.00002,114199
1720,3,139596,4.00003,112004
1720,4,140607,4.00001,111527
1720,5,142012,4.00001,116080
1720,6,140676,4.00002,113201
1720,7,139142,4.00005,115538
1720,8,141438,4.00029,113357
1720,9,140800,4.00002,115942
1720,10,142104,4.00001,106363
1721,1,65493,4.00002,112335
1721,2,65340,4.00002,118094
1721,3,65502,4.00002,118565
1721,4,65575,4.00002,117807
1721,5,65679,4,116781
1721,6,65571,4.00001,117158
1721,7,65687,4.00003,120843
1721,8,65571,4.00002,117005
1721,9,65502,4.00004,117839
1721,10,65390,4.00001,118329
1722,1,61787,4.00002,119185
1722,2,61575,4.00002,116312
1722,3,61607,4.00001,119446
1722,4,61670,4.00001,120373
1722,5,61559,4.00003,120583
1722,6,61604,4.00003,110907
1722,7,61837,4.00002,117201
1722,8,61861,4.00002,120526
1722,9,61591,4.00003,118120
1722,10,61911,4.00001,111452
1723,1,71026,4.00002,118702
1723,2,70773,4.00002,118161
1723,3,71154,4.00001,113788
1723,4,70919,4,116776
1723,5,71047,4.00002,118310
1723,6,71166,4,113345
1723,7,70606,4.00003,118668
1723,8,71194,4.00004,118772
1723,9,71321,4.00002,115487
1723,10,71104,4.00003,118172
1724,1,84265,4.00002,115127
1724,2,84880,4.00004,108590
1724,3,84280,4.00001,114406
1724,4,84493,4.00001,116894
1724,5,84349,4.00001,116154
1724,6,84468,4.00001,117875
1724,7,84440,4,113772
1724,8,84471,4.00002,116537
1724,9,84467,4.00001,111300
1724,10,84879,4.00006,115726
1725,1,72232,4,115916
1725,2,72273,4.00002,116293
1725,3,72081,4.00001,117237
1725,4,72108,4.00001,115618
1725,5,72299,4.00003,118421
1725,6,72129,4.00001,115883
1725,7,72099,4.00001,116485
1725,8,72360,4,108721
1725,9,72273,4.00002,112616
1725,10,72307,4.00004,118058
1726,1,69264,4.00002,118303
1726,2,69386,4.00001,119180
1726,3,69647,4.00001,114160
1726,4,69563,4.00002,117735
1726,5,69202,4.00004,116463
1726,6,69587,4.00001,115279
1726,7,69402,4.00004,115145
1726,8,69503,4.00003,117442
1726,9,69469,4.00001,118445
1726,10,69379,4.00001,120978
1727,1,112703,4.00002,118839
1727,2,112517,4.0003,113202
1727,3,112375,4.00002,115402
1727,4,112465,4.00003,112293
1727,5,112481,4.00003,114865
1727,6,112661,4.00002,118789
1727,7,112738,4.00002,117136
1727,8,113143,4.00003,116106
1727,9,112946,4.00002,116809
1727,10,112763,4.00002,116512
1728,1,80475,4.00002,121721
1728,2,80984,4.00001,115277
1728,3,80834,4,117194
1728,4,80766,4.00002,117481
1728,5,80527,4.00001,118910
1728,6,81034,4.00004,116333
1728,7,80327,4.00002,114689
1728,8,80533,4.00005,117843
1728,9,80902,4,119497
1728,10,80877,4.00001,106821
1729,1,80104,4.00002,116580
1729,2,80086,4.00001,113568
1729,3,79805,4.00001,115518
1729,4,80015,4.00001,115751
1729,5,80266,4.00003,111361
1729,6,80243,4.00004,118004
1729,7,79778,4.00002,115729
1729,8,80511,4.00001,117100
1729,9,80256,4.00002,115902
1729,10,80188,4.00002,116398
1730,1,83365,4.00028,116214
1730,2,83228,4.00004,113661
1730,3,83349,4.00029,113945
1730,4,83550,4.00002,117997
1730,5,83473,4.00001,110882
1730,6,83315,4.00001,108688
1730,7,83335,4.00002,118838
1730,8,83346,4.00002,118721
1730,9,83112,4.00001,116729
1730,10,83790,4.00038,114607
1731,1,50540,4,121268
1731,2,50625,4.00001,117287
1731,3,50572,4.00001,118790
1731,4,50626,4.00002,122096
1731,5,50633,4.00002,118855
1731,6,50669,4.00002,118206
1731,7,50632,4.00002,118050
1731,8,50573,4.00002,117971
1731,9,50609,4.00004,118754
1731,10,50489,4.00003,121084
1732,1,51260,4.00003,118046
1732,2,51180,4.00002,112654
1732,3,51088,4,116874
1732,4,51058,4.00001,120060
1732,5,51050,4.00001,115904
1732,6,51075,4.00001,116929
1732,7,51229,4.00003,116936
1732,8,51161,4,118925
1732,9,51147,4.00005,119491
1732,10,51116,4.00003,117843
1733,1,52374,4.00003,121826
1733,2,52537,4.00001,119629
1733,3,52588,4.00001,113041
1733,4,52469,4.00001,115607
1733,5,52436,4.00004,115718
1733,6,52453,4.00002,115474
1733,7,52358,4.00002,118552
1733,8,52396,4.00001,110181
1733,9,52335,4.00002,115808
1733,10,52601,4.00002,115308
1734,1,50646,4,118062
1734,2,50752,4.00002,115037
1734,3,50711,4.00001,119641
1734,4,50753,4.00004,115794
1734,5,50645,4,114432
1734,6,50675,4.00006,117787
1734,7,50680,4.00002,118188
1734,8,50681,4.00003,115658
1734,9,50577,4.00001,116616
1734,10,50642,4.00001,117743
1735,1,50745,4.00004,119711
1735,2,50789,4.00003,118427
1735,3,50764,4.00004,118043
1735,4,50944,4,107587
1735,5,50823,4.00003,117853
1735,6,50840,4,115581
1735,7,50737,4.00002,116947
1735,8,50723,4.00002,117936
1735,9,50741,4.00001,121475
1735,10,50691,4.00005,119827
1736,1,53715,4.00002,120186
1736,2,53628,4.00001,119345
1736,3,53721,4.00003,118287
1736,4,53750,4.00001,119527
1736,5,53688,4.00005,119200
1736,6,53744,4.00001,121394
1736,7,53731,4,119476
1736,8,53522,4.00003,118137
1736,9,53838,4.00003,120052
1736,10,53790,4.00002,112381
1737,1,53266,4,116007
1737,2,53174,4.00003,114402
1737,3,53061,4.00004,122507
1737,4,53159,4.00001,119858
1737,5,53138,4.00002,119664
1737,6,53132,4.00001,118344
1737,7,53156,4.00001,120056
1737,8,53147,4.00001,118321
1737,9,53189,4.00001,115675
1737,10,53201,4.0001,112668
1738,1,52777,4.00003,119034
1738,2,52672,4.00002,118881
1738,3,52781,4,115372
1738,4,52713,4.00001,119154
1738,5,52701,4.00003,116166
1738,6,52763,4.00001,108924
1738,7,52742,4.00001,113038
1738,8,52757,4.00001,117660
1738,9,52791,4.00002,117845
1738,10,52846,4.00001,116941
1739,1,52222,4.00002,118668
1739,2,52275,4,116374
1739,3,52104,4,116296
1739,4,52138,4.00001,114391
1739,5,52191,4.00002,118006
1739,6,52034,4.00001,119150
1739,7,52199,4.00001,120416
1739,8,52117,4,118735
1739,9,52235,4,118772
1739,10,52135,4.00001,120771
1740,1,50324,4.00001,118190
1740,2,50465,4.00002,108347
1740,3,50148,4.00002,120944
1740,4,50237,4.00002,123089
1740,5,50227,4.00001,120431
1740,6,50073,4.00002,117320
1740,7,50273,4.00002,122717
1740,8,50228,4,120348
1740,9,50222,4.00001,120335
1740,10,50188,4,119415
1741,1,476017,4.00003,117234
1741,2,477176,4.00002,117365
1741,3,477031,4.00004,115677
1741,4,475718,4.00001,115805
1741,5,477435,4,119224
1741,6,476658,4.00002,117484
1741,7,478976,4.00005,112403
1741,8,478828,4.00002,109102
1741,9,475969,4.00002,116778
1741,10,474892,4.00006,116673
1742,1,482161,4.00005,115029
1742,2,479437,4.00005,117154
1742,3,479929,4.00002,115389
1742,4,481580,4.00001,115706
1742,5,482170,4.00001,112078
1742,6,478303,4.00039,116175
1742,7,479157,4.00001,112238
1742,8,481856,4.00033,114699
1742,9,480318,4.00002,114132
1742,10,480569,4.00002,115160
1743,1,623838,4.00032,113172
1743,2,628796,4.00043,113202
1743,3,627020,4.00042,108792
1743,4,620773,4,108252
1743,5,627252,4.00002,114910
1743,6,622389,4.00001,114057
1743,7,622012,4.00002,114538
1743,8,623856,4.00049,114216
1743,9,623996,4.00002,114421
1743,10,625335,4.00003,113448
1744,1,485077,4.00004,115570
1744,2,482537,4.00001,116966
1744,3,482303,4,114237
1744,4,482633,4.00002,117163
1744,5,481960,4.00001,117426
1744,6,482831,4.00003,113882
1744,7,487125,4.00005,115238
1744,8,481724,4.00002,115690
1744,9,481591,4.00002,115359
1744,10,485002,4.00002,116048
1745,1,559457,4.00032,115396
1745,2,561646,4.00002,116627
1745,3,561549,4.00032,114237
1745,4,562556,4.00001,117064
1745,5,563142,4.00001,111531
1745,6,560827,4.00026,114249
1745,7,563576,4.00002,116593
1745,8,558012,4.00001,116497
1745,9,560685,4.00003,115085
1745,10,559373,4.00004,114815
1746,1,1.3081e+06,4.00001,113343
1746,2,1.31799e+06,4.00001,114112
1746,3,1.34143e+06,4.00042,110208
1746,4,1.29404e+06,4.00038,113656
1746,5,1.31709e+06,4.00001,110729
1746,6,1.33839e+06,4.00003,104934
1746,7,1.33869e+06,4.00004,112862
1746,8,1.33624e+06,4.00003,112364
1746,9,1.31595e+06,4.00002,114363
1746,10,1.27338e+06,4.00002,109659
1747,1,705974,4.00003,112039
1747,2,708444,4.00002,111757
1747,3,703996,4.00002,110995
1747,4,706479,4.00005,110905
1747,5,703378,4.00003,115322
1747,6,703580,4.00048,112921
1747,7,704467,4.00002,114974
1747,8,700585,4.00003,114626
1747,9,705922,4.00002,113513
1747,10,707298,4.00003,115055
1748,1,641403,4,109709
1748,2,642732,4.00001,107373
1748,3,637420,4,110514
1748,4,643988,4.00002,115062
1748,5,638502,4.00002,115708
1748,6,637297,4.00001,114898
1748,7,642385,4.00002,115676
1748,8,641228,4.00002,114800
1748,9,636686,4.00004,114852
1748,10,641897,4.00004,118317
1749,1,735360,4.00002,116977
1749,2,757521,4.00002,114672
1749,3,750996,4.00024,115411
1749,4,760030,4.00034,113541
1749,5,747418,4,114891
1749,6,757922,4.00001,115215
1749,7,745744,4.00002,107453
1749,8,753351,4.00004,110558
1749,9,748673,4.00003,115638
1749,10,754637,4.00031,113574
1750,1,487831,4.00005,116013
1750,2,488847,4.00002,112708
1750,3,488548,4.00002,116668
1750,4,484007,4.00003,115855
1750,5,485251,4.00003,116712
1750,6,488025,4.00002,112416
1750,7,484993,4.00001,114842
1750,8,486142,4.00001,113415
1750,9,487872,4,114792
1750,10,486476,4.00004,113442
1751,1,336655,4.00001,118922
1751,2,335914,4,114247
1751,3,335791,4,113609
1751,4,336478,4.00001,110636
1751,5,335523,4.00004,117753
1751,6,335509,4.00002,117285
1751,7,334887,4,116239
1751,8,335866,4,118609
1751,9,334602,4.00002,118665
1751,10,333938,4.00003,116236
1752,1,309754,4,115634
1752,2,311057,4.0003,113996
1752,3,309244,4.00003,119037
1752,4,308709,4.00005,117864
1752,5,309169,4,115374
1752,6,308773,4.0003,114834
1752,7,309550,4.00001,116645
1752,8,308391,4.00002,115363
1752,9,308375,4.00005,113608
1752,10,308956,4.00001,106327
1753,1,306610,4,119456
1753,2,308119,4.00028,114289
1753,3,307208,4.00033,117124
1753,4,306421,4,117752
1753,5,305947,4,117640
1753,6,307115,4.00002,107639
1753,7,306382,4.00002,114505
1753,8,306094,4.00003,118940
1753,9,306635,4.00003,121541
1753,10,305813,4.00002,118665
1754,1,338981,4.00004,120475
1754,2,337484,4.00003,118873
1754,3,338649,4.00045,119571
1754,4,338115,4.00001,117427
1754,5,338582,4.00002,116960
1754,6,338822,4.00028,111623
1754,7,338350,4.00001,119360
1754,8,337303,4.00004,115583
1754,9,337362,4.00001,118471
1754,10,337455,4.00001,117762
1755,1,547055,4.00001,117180
1755,2,547864,4.00002,115866
1755,3,543270,4.00003,114785
1755,4,543490,4.00001,115737
1755,5,541780,4,114982
1755,6,543106,4.00033,117563
1755,7,540980,4.00022,113175
1755,8,545261,4,116544
1755,9,549452,4.00001,115051
1755,10,542245,4.00001,115410
1756,1,360504,4.00001,110649
1756,2,360421,4.00005,111961
1756,3,358066,4.0002,114087
1756,4,359414,4.00005,117051
1756,5,358200,4,114708
1756,6,355049,4.00003,114296
1756,7,356579,4.00002,114836
1756,8,357125,4.00002,116363
1756,9,357896,4.00002,118407
1756,10,358187,4.00002,119136
1757,1,330568,4.00001,115416
1757,2,330115,4.00002,117068
1757,3,330165,4.00002,118012
1757,4,330973,4.00002,116959
1757,5,329530,4.00002,120181
1757,6,335265,4.00045,117804
1757,7,331185,4.00004,113163
1757,8,330830,4.00002,111229
1757,9,331487,4.00001,114275
1757,10,330828,4.00001,118665
1758,1,414526,4.00005,119148
1758,2,414867,4.00001,117845
1758,3,414766,4.00001,118006
1758,4,412984,4.00001,118798
1758,5,415588,4,116088
1758,6,411827,4.00002,117128
1758,7,414190,4.00006,116588
1758,8,414032,4,117116
1758,9,414383,4.00002,117621
1758,10,414467,4.00002,116661
1759,1,280063,4,118371
1759,2,281183,4.00002,120044
1759,3,281004,4.00002,112284
1759,4,280510,4.00002,112610
1759,5,280929,4.00001,117831
1759,6,280454,4.00002,118024
1759,7,281084,4.00004,111552
1759,8,280912,4.00001,120119
1759,9,280257,4,118923
1759,10,281723,4.00002,118507
1760,1,347022,4.00001,113977
