Instance,Run,Objective,Runtime
1066,1,12579,2.65822
1067,1,12852,2.55802
1068,1,11396,2.83099
1069,1,12427,2.89347
1070,1,12153,2.89832
1071,1,12150,2.95577
1072,1,10912,2.85854
1073,1,8349,2.84364
1074,1,9952,2.85604
1075,1,10335,2.87288
1076,1,10134,2.86487
1077,1,10943,2.77376
1078,1,10501,2.83717
1079,1,10556,2.83016
1080,1,9673,2.87421
1081,1,602,0.368092
1082,1,467,0.337729
1083,1,689,0.370606
1084,1,517,0.315177
1085,1,411,0.357993
1086,1,440,0.354292
1087,1,439,0.335767
1088,1,606,0.329777
1089,1,371,0.329282
1090,1,504,0.317435
1091,1,201,0.308708
1092,1,306,0.342273
1093,1,271,0.338926
1094,1,309,0.324295
1095,1,283,0.316725
1096,1,336,0.319206
1097,1,254,0.300841
1098,1,290,0.322882
1099,1,363,0.338013
1100,1,320,0.35765
1101,1,237,0.35335
1102,1,286,0.326413
1103,1,245,0.327797
1104,1,282,0.31909
1105,1,220,0.330289
1106,1,256,0.322978
1107,1,280,0.349444
1108,1,203,0.324101
1109,1,264,0.310843
1110,1,307,0.333639
1111,1,433,0.367294
1112,1,565,0.329971
1113,1,525,0.333747
1114,1,597,0.352969
1115,1,573,0.37259
1116,1,392,0.333335
1117,1,538,0.364578
1118,1,582,0.330965
1119,1,752,0.37443
1120,1,453,0.33111
1121,1,438,0.344956
1122,1,262,0.341483
1123,1,315,0.335826
1124,1,333,0.33553
1125,1,335,0.341927
1126,1,242,0.351751
1127,1,367,0.345599
1128,1,305,0.309425
1129,1,196,0.329941
1130,1,345,0.30765
1131,1,241,0.295312
1132,1,288,0.305624
1133,1,256,0.298922
1134,1,320,0.299573
1135,1,273,0.293989
1136,1,231,0.290428
1137,1,316,0.294946
1138,1,299,0.295638
1139,1,286,0.292312
1140,1,338,0.300344
1141,1,1737,0.339289
1142,1,1994,0.35613
1143,1,2699,0.339635
1144,1,2202,0.347109
1145,1,1621,0.337707
1146,1,3791,0.367838
1147,1,1842,0.387013
1148,1,2408,0.372956
1149,1,1422,0.404547
1150,1,2265,0.401626
1151,1,1139,0.357603
1152,1,2252,0.413429
1153,1,1895,0.350126
1154,1,1489,0.334267
1155,1,934,0.360427
1156,1,1199,0.376497
1157,1,1080,0.391825
1158,1,1593,0.386551
1159,1,1004,0.368792
1160,1,929,0.379908
1161,1,1275,0.371529
1162,1,1508,0.326369
1163,1,1171,0.368636
1164,1,1336,0.369741
1165,1,1303,0.395531
1166,1,1194,0.381156
1167,1,1578,0.404211
1168,1,1250,0.360631
1169,1,1132,0.417113
1170,1,1405,0.377924
1171,1,2925,0.368813
1172,1,1889,0.362137
1173,1,1553,0.403115
1174,1,3474,0.398079
1175,1,3584,0.381459
1176,1,2000,0.401468
1177,1,1378,0.370702
1178,1,3630,0.39492
1179,1,3438,0.37204
1180,1,2259,0.38881
1181,1,1552,0.389676
1182,1,908,0.342751
1183,1,1477,0.373848
1184,1,1167,0.368071
1185,1,1681,0.36199
1186,1,1486,0.390486
1187,1,1883,0.378703
1188,1,1469,0.374516
1189,1,1656,0.346113
1190,1,1610,0.334075
1191,1,1365,0.338615
1192,1,904,0.332086
1193,1,1163,0.361409
1194,1,1439,0.37389
1195,1,1438,0.403313
1196,1,1472,0.3845
1197,1,1180,0.379004
