test_id,algo,mach,job,lower_cost,upper_cost,obj_best,obj_mean,runtime_mean
T_1243,Tabu+O3,10.0,35.0,788.0,2498.0,988.0,989.8,1.000005
T_1244,Tabu+O3,10.0,35.0,389.0,2519.0,1163.0,1167.4,1.000023
T_1245,Tabu+O3,10.0,35.0,332.0,1636.0,794.0,794.5,1.000003
T_1246,Tabu+O3,10.0,35.0,359.0,2008.0,903.0,905.4,1.000004
T_1247,Tabu+O3,10.0,35.0,437.0,2304.0,1196.0,1200.1,1.000105
T_1248,Tabu+O3,10.0,35.0,358.0,1990.0,890.0,893.1,1.000003
T_1249,Tabu+O3,10.0,35.0,394.0,1736.0,941.0,942.3,1.0000019999999998
T_1250,Tabu+O3,10.0,35.0,361.0,1688.0,842.0,843.0,1.000015
T_1251,Tabu+O3,10.0,35.0,274.0,1328.0,508.0,508.6,1.0000019999999998
T_1252,Tabu+O3,10.0,35.0,314.0,1174.0,577.0,577.1,1.000004
T_1253,Tabu+O3,10.0,35.0,324.0,1674.0,573.0,573.2,1.000003
T_1254,Tabu+O3,10.0,35.0,740.0,2068.0,715.0,715.2,1.000003
T_1255,Tabu+O3,10.0,35.0,808.0,2069.0,769.0,769.7,1.0000170000000002
T_1256,Tabu+O3,10.0,35.0,662.0,1669.0,599.0,599.0,1.000015
T_1257,Tabu+O3,10.0,35.0,694.0,2123.0,646.0,646.4,1.000007
T_1258,Tabu+O3,10.0,35.0,796.0,1928.0,766.0,766.5,1.000003
T_1259,Tabu+O3,10.0,35.0,390.0,2558.0,747.0,747.1,1.000003
T_1260,Tabu+O3,10.0,35.0,448.0,2733.0,883.0,883.5,1.000001
T_1261,Tabu+O3,10.0,35.0,1675.0,4523.0,5803.0,5819.1,1.0000129999999998
T_1262,Tabu+O3,10.0,35.0,1742.0,5145.0,6251.0,6276.1,1.0000129999999998
T_1263,Tabu+O3,10.0,35.0,1726.0,5482.0,8182.0,8245.5,1.000005
T_1264,Tabu+O3,10.0,35.0,1726.0,5118.0,5543.0,5555.3,1.000009
T_1265,Tabu+O3,10.0,35.0,1732.0,6261.0,9570.0,9609.5,1.0000040000000001
T_1266,Tabu+O3,10.0,35.0,1583.0,4016.0,3854.0,3865.5,1.0
T_1267,Tabu+O3,10.0,35.0,1547.0,4206.0,4956.0,4975.3,1.0000019999999998
T_1268,Tabu+O3,10.0,35.0,1605.0,5011.0,10053.0,10109.9,1.000004
T_1269,Tabu+O3,10.0,35.0,2968.0,5369.0,8074.0,8147.8,1.00001
T_1270,Tabu+O3,10.0,35.0,1758.0,4757.0,6273.0,6286.3,1.0001200000000001
T_1271,Tabu+O3,10.0,35.0,1847.0,5936.0,5761.0,5803.9,1.000504
T_1272,Tabu+O3,10.0,35.0,1893.0,5726.0,5499.0,5514.3,1.0000129999999998
T_1273,Tabu+O3,10.0,35.0,1603.0,5601.0,4495.0,4501.0,1.000001
T_1274,Tabu+O3,10.0,35.0,1875.0,5905.0,5897.0,5913.1,1.000001
T_1275,Tabu+O3,10.0,35.0,1732.0,4662.0,3740.0,3740.1,1.000005
T_1276,Tabu+O3,10.0,35.0,3400.0,6029.0,3749.0,3762.0,1.000005
T_1277,Tabu+O3,10.0,35.0,1741.0,4175.0,3676.0,3681.0,1.0000040000000001
T_1278,Tabu+O3,10.0,35.0,1850.0,5297.0,5160.0,5180.1,1.0000019999999998
T_1279,Tabu+O3,10.0,35.0,1551.0,4146.0,3214.0,3219.2,1.000003
T_1280,Tabu+O3,10.0,35.0,1558.0,4601.0,3306.0,3306.4,1.000004
T_1281,Tabu+O3,10.0,35.0,1646.0,4941.0,3042.0,3046.1,1.000008
T_1282,Tabu+O3,10.0,35.0,1694.0,3656.0,2948.0,2950.1,1.000009
T_1283,Tabu+O3,10.0,35.0,1979.0,4291.0,3667.0,3672.4,1.0000019999999998
T_1284,Tabu+O3,10.0,35.0,1928.0,4658.0,3490.0,3492.1,1.000005
T_1285,Tabu+O3,10.0,35.0,3836.0,7131.0,3601.0,3606.2,1.000006
T_1286,Tabu+O3,10.0,35.0,1739.0,3860.0,3116.0,3116.2,1.000003
T_1287,Tabu+O3,10.0,35.0,2013.0,4913.0,3830.0,3834.0,1.000004
T_1288,Tabu+O3,10.0,35.0,1514.0,3851.0,2705.0,2707.2,1.000021
T_1289,Tabu+O3,10.0,35.0,3096.0,4802.0,2629.0,2630.9,1.0000019999999998
T_1290,Tabu+O3,10.0,35.0,1830.0,6327.0,3540.0,3547.3,1.000006
T_1291,Tabu+O3,10.0,35.0,1559.0,7262.0,7441.0,7470.1,1.000004
T_1292,Tabu+O3,10.0,35.0,1765.0,7816.0,7127.0,7153.9,1.000024
T_1293,Tabu+O3,10.0,35.0,1758.0,7305.0,5666.0,5683.9,1.000003
T_1294,Tabu+O3,10.0,35.0,1833.0,9770.0,6694.0,6735.0,1.000001
T_1295,Tabu+O3,10.0,35.0,3358.0,10410.0,9018.0,9057.4,1.000001
T_1296,Tabu+O3,10.0,35.0,1686.0,8521.0,9768.0,9800.3,1.000001
T_1297,Tabu+O3,10.0,35.0,1858.0,8108.0,9677.0,9697.4,1.000048
T_1298,Tabu+O3,10.0,35.0,1746.0,7809.0,8019.0,8064.9,1.000005
T_1299,Tabu+O3,10.0,35.0,1902.0,6565.0,6032.0,6049.5,1.000014
T_1300,Tabu+O3,10.0,35.0,3684.0,8981.0,7650.0,7678.4,1.0
T_1301,Tabu+O3,10.0,35.0,1958.0,8029.0,4319.0,4325.1,1.00003
T_1302,Tabu+O3,10.0,35.0,1857.0,10417.0,4619.0,4634.1,1.000001
T_1303,Tabu+O3,10.0,35.0,1605.0,7024.0,3223.0,3231.3,1.0000019999999998
T_1304,Tabu+O3,10.0,35.0,1565.0,8141.0,3772.0,3777.8,1.000034
T_1305,Tabu+O3,10.0,35.0,1822.0,7156.0,3665.0,3674.3,1.000004
T_1306,Tabu+O3,10.0,35.0,3834.0,12093.0,5250.0,5257.1,1.000022
T_1307,Tabu+O3,10.0,35.0,1603.0,7616.0,3540.0,3545.4,1.000008
T_1308,Tabu+O3,10.0,35.0,2768.0,7666.0,2995.0,3003.7,1.000058
T_1309,Tabu+O3,10.0,35.0,1873.0,8192.0,3752.0,3756.0,1.0000060000000002
T_1310,Tabu+O3,10.0,35.0,5532.0,11283.0,4610.0,4615.2,1.000004
T_1311,Tabu+O3,10.0,35.0,3340.0,11124.0,3097.0,3099.7,1.0
T_1312,Tabu+O3,10.0,35.0,2045.0,9757.0,4001.0,4004.9,1.0000040000000001
T_1313,Tabu+O3,10.0,35.0,5208.0,9851.0,2981.0,2982.4,1.0000060000000002
T_1314,Tabu+O3,10.0,35.0,2960.0,6990.0,2556.0,2557.6,1.000005
T_1315,Tabu+O3,10.0,35.0,1469.0,6663.0,2510.0,2510.7,1.000042
T_1316,Tabu+O3,10.0,35.0,4536.0,9703.0,2673.0,2676.5,1.000029
T_1317,Tabu+O3,10.0,35.0,1879.0,6328.0,3407.0,3408.5,1.000001
T_1318,Tabu+O3,10.0,35.0,3636.0,10233.0,3549.0,3563.6,1.000012
T_1319,Tabu+O3,10.0,35.0,1877.0,10260.0,3685.0,3687.7,1.000051
T_1320,Tabu+O3,10.0,35.0,6063.0,12077.0,3728.0,3731.5,1.0000179999999999
T_1321,Tabu+O3,10.0,50.0,523.0,1642.0,3542.0,3573.5,1.000067
T_1322,Tabu+O3,10.0,50.0,485.0,1686.0,2039.0,2041.6,1.000007
T_1323,Tabu+O3,10.0,50.0,595.0,1973.0,3256.0,3269.4,1.0000019999999998
T_1324,Tabu+O3,10.0,50.0,553.0,1470.0,1786.0,1791.0,1.000028
T_1325,Tabu+O3,10.0,50.0,509.0,1799.0,3845.0,3865.3,1.0000719999999998
T_1326,Tabu+O3,10.0,50.0,537.0,1582.0,2487.0,2489.5,1.000003
T_1327,Tabu+O3,10.0,50.0,569.0,1952.0,2908.0,2912.2,1.000003
T_1328,Tabu+O3,10.0,50.0,496.0,1780.0,2800.0,2807.9,1.0000019999999998
T_1329,Tabu+O3,10.0,50.0,1050.0,1955.0,2013.0,2017.7,1.0000170000000002
T_1330,Tabu+O3,10.0,50.0,996.0,2136.0,4893.0,4897.2,1.0000019999999998
T_1331,Tabu+O3,10.0,50.0,928.0,1951.0,1783.0,1787.9,1.000008
T_1332,Tabu+O3,10.0,50.0,513.0,1457.0,1338.0,1338.6,1.0000050000000003
T_1333,Tabu+O3,10.0,50.0,497.0,1348.0,1484.0,1486.2,1.0000360000000001
T_1334,Tabu+O3,10.0,50.0,515.0,1417.0,1311.0,1311.1,1.000036
T_1335,Tabu+O3,10.0,50.0,576.0,1859.0,1830.0,1834.6,1.000048
T_1336,Tabu+O3,10.0,50.0,569.0,1520.0,1918.0,1920.9,1.000003
T_1337,Tabu+O3,10.0,50.0,525.0,2021.0,1763.0,1766.7,1.000004
T_1338,Tabu+O3,10.0,50.0,536.0,1899.0,1802.0,1804.7,1.000006
T_1339,Tabu+O3,10.0,50.0,1032.0,1540.0,1331.0,1331.1,1.000029
T_1340,Tabu+O3,10.0,50.0,461.0,1238.0,1030.0,1031.1,1.0000170000000002
T_1341,Tabu+O3,10.0,50.0,571.0,1919.0,1355.0,1355.5,1.0000069999999999
T_1342,Tabu+O3,10.0,50.0,1182.0,2121.0,1457.0,1457.1,1.0000209999999998
T_1343,Tabu+O3,10.0,50.0,526.0,1535.0,1230.0,1230.6,1.000006
T_1344,Tabu+O3,10.0,50.0,572.0,1478.0,1396.0,1396.0,1.000004
T_1345,Tabu+O3,10.0,50.0,472.0,1573.0,1066.0,1066.2,1.000003
T_1346,Tabu+O3,10.0,50.0,539.0,1806.0,1268.0,1268.6,1.000052
T_1347,Tabu+O3,10.0,50.0,499.0,1523.0,1114.0,1114.0,1.0000170000000002
T_1348,Tabu+O3,10.0,50.0,593.0,1726.0,1426.0,1427.4,1.000003
T_1349,Tabu+O3,10.0,50.0,579.0,1449.0,1369.0,1370.0,1.000008
T_1350,Tabu+O3,10.0,50.0,521.0,1581.0,1190.0,1190.0,1.000006
T_1351,Tabu+O3,10.0,50.0,490.0,2923.0,3848.0,3860.7,1.000001
T_1352,Tabu+O3,10.0,50.0,1536.0,3485.0,2279.0,2282.5,1.000012
T_1353,Tabu+O3,10.0,50.0,1100.0,2353.0,2251.0,2255.4,1.0000050000000003
T_1354,Tabu+O3,10.0,50.0,485.0,2019.0,1698.0,1701.2,1.0000050000000003
T_1355,Tabu+O3,10.0,50.0,572.0,3358.0,3726.0,3737.2,1.000018
T_1356,Tabu+O3,10.0,50.0,543.0,3867.0,3375.0,3388.2,1.00001
T_1357,Tabu+O3,10.0,50.0,569.0,2466.0,2387.0,2390.4,1.000003
T_1358,Tabu+O3,10.0,50.0,1146.0,3963.0,5212.0,5239.3,1.000046
T_1359,Tabu+O3,10.0,50.0,540.0,2708.0,2547.0,2556.6,1.000003
T_1360,Tabu+O3,10.0,50.0,1488.0,2661.0,2390.0,2396.7,1.0000060000000002
T_1361,Tabu+O3,10.0,50.0,501.0,2740.0,1487.0,1488.7,1.000019
T_1362,Tabu+O3,10.0,50.0,587.0,3305.0,1748.0,1749.5,1.000004
T_1363,Tabu+O3,10.0,50.0,1042.0,3363.0,1712.0,1716.1,1.000003
T_1364,Tabu+O3,10.0,50.0,1773.0,4082.0,1945.0,1949.3,1.000015
T_1365,Tabu+O3,10.0,50.0,1566.0,3408.0,1650.0,1651.6,1.0000019999999998
T_1366,Tabu+O3,10.0,50.0,507.0,2525.0,1553.0,1553.6,1.0000269999999998
T_1367,Tabu+O3,10.0,50.0,558.0,3783.0,2102.0,2108.8,1.000005
T_1368,Tabu+O3,10.0,50.0,622.0,4024.0,2243.0,2249.1,1.0000069999999999
T_1369,Tabu+O3,10.0,50.0,534.0,3219.0,1754.0,1755.7,1.000103
T_1370,Tabu+O3,10.0,50.0,592.0,3300.0,1921.0,1923.3,1.0000040000000001
T_1371,Tabu+O3,10.0,50.0,538.0,3126.0,1227.0,1227.6,1.0000170000000002
T_1372,Tabu+O3,10.0,50.0,560.0,3302.0,1302.0,1303.4,1.000004
T_1373,Tabu+O3,10.0,50.0,470.0,3258.0,1044.0,1044.9,1.000003
T_1374,Tabu+O3,10.0,50.0,968.0,2920.0,1137.0,1137.5,1.0000019999999998
T_1375,Tabu+O3,10.0,50.0,518.0,2361.0,1235.0,1235.0,1.000005
T_1376,Tabu+O3,10.0,50.0,508.0,3170.0,1177.0,1177.8,1.000006
T_1377,Tabu+O3,10.0,50.0,1090.0,2875.0,1238.0,1238.8,1.000009
T_1378,Tabu+O3,10.0,50.0,599.0,3479.0,1508.0,1508.1,1.000005
T_1379,Tabu+O3,10.0,50.0,511.0,2103.0,1132.0,1132.5,1.000003
T_1380,Tabu+O3,10.0,50.0,462.0,2541.0,1090.0,1090.8,1.000109
T_1381,Tabu+O3,10.0,50.0,2410.0,8306.0,12814.0,12833.0,1.0000049999999998
T_1382,Tabu+O3,10.0,50.0,2500.0,9654.0,13501.0,13520.4,1.0000040000000001
T_1383,Tabu+O3,10.0,50.0,2938.0,11504.0,22661.0,22708.1,1.000006
T_1384,Tabu+O3,10.0,50.0,2520.0,8251.0,11172.0,11206.0,1.0000719999999998
T_1385,Tabu+O3,10.0,50.0,2394.0,8339.0,10867.0,10902.7,1.0000040000000001
T_1386,Tabu+O3,10.0,50.0,2650.0,8644.0,12379.0,12396.6,1.0000060000000002
T_1387,Tabu+O3,10.0,50.0,2441.0,6193.0,8997.0,9008.2,1.000003
T_1388,Tabu+O3,10.0,50.0,2454.0,9203.0,17307.0,17365.3,1.000001
T_1389,Tabu+O3,10.0,50.0,2456.0,5209.0,8012.0,8022.4,1.0000820000000001
T_1390,Tabu+O3,10.0,50.0,2411.0,6566.0,17067.0,17077.4,1.0000019999999998
T_1391,Tabu+O3,10.0,50.0,2618.0,8153.0,9143.0,9161.3,1.0000060000000002
T_1392,Tabu+O3,10.0,50.0,2740.0,9211.0,8052.0,8064.9,1.0000140000000002
T_1393,Tabu+O3,10.0,50.0,2768.0,7503.0,8234.0,8241.9,1.000006
T_1394,Tabu+O3,10.0,50.0,2315.0,8092.0,6463.0,6468.2,1.0001280000000001
T_1395,Tabu+O3,10.0,50.0,2398.0,7326.0,6817.0,6826.9,1.000095
T_1396,Tabu+O3,10.0,50.0,5404.0,9695.0,8456.0,8465.9,1.000018
T_1397,Tabu+O3,10.0,50.0,2845.0,9673.0,11611.0,11643.9,1.000006
T_1398,Tabu+O3,10.0,50.0,2414.0,7107.0,6855.0,6864.3,1.0000050000000003
T_1399,Tabu+O3,10.0,50.0,2680.0,8473.0,7431.0,7450.1,1.000006
T_1400,Tabu+O3,10.0,50.0,2442.0,8349.0,9242.0,9281.3,1.000005
T_1401,Tabu+O3,10.0,50.0,2166.0,6751.0,4687.0,4688.8,1.000008
T_1402,Tabu+O3,10.0,50.0,2382.0,6247.0,5376.0,5376.4,1.000003
T_1403,Tabu+O3,10.0,50.0,2304.0,7323.0,5008.0,5010.2,1.000003
T_1404,Tabu+O3,10.0,50.0,2787.0,6690.0,6586.0,6587.3,1.0000250000000002
T_1405,Tabu+O3,10.0,50.0,5052.0,7624.0,5491.0,5491.0,1.000004
T_1406,Tabu+O3,10.0,50.0,5038.0,8872.0,5542.0,5542.4,1.000003
T_1407,Tabu+O3,10.0,50.0,2748.0,7139.0,6354.0,6356.3,1.000007
T_1408,Tabu+O3,10.0,50.0,2514.0,9436.0,5835.0,5839.7,1.0000699999999998
T_1409,Tabu+O3,10.0,50.0,2460.0,6630.0,5250.0,5250.0,1.000009
T_1410,Tabu+O3,10.0,50.0,3000.0,9685.0,7258.0,7259.5,1.000008
T_1411,Tabu+O3,10.0,50.0,2452.0,15047.0,14167.0,14201.7,1.0000499999999999
T_1412,Tabu+O3,10.0,50.0,2663.0,14398.0,11355.0,11374.3,1.000049
T_1413,Tabu+O3,10.0,50.0,2497.0,13835.0,12481.0,12525.6,1.000019
T_1414,Tabu+O3,10.0,50.0,6942.0,13865.0,9851.0,9882.1,1.000004
T_1415,Tabu+O3,10.0,50.0,2526.0,12631.0,11775.0,11800.7,1.0000040000000001
T_1416,Tabu+O3,10.0,50.0,2189.0,11800.0,10525.0,10567.7,1.0000399999999998
T_1417,Tabu+O3,10.0,50.0,2786.0,13232.0,12228.0,12243.6,1.000007
T_1418,Tabu+O3,10.0,50.0,3040.0,18943.0,21947.0,22037.6,1.000089
T_1419,Tabu+O3,10.0,50.0,2229.0,14961.0,15054.0,15088.0,1.000035
T_1420,Tabu+O3,10.0,50.0,2348.0,16377.0,12939.0,12981.6,1.000008
T_1421,Tabu+O3,10.0,50.0,4974.0,16574.0,7800.0,7815.5,1.000008
T_1422,Tabu+O3,10.0,50.0,2637.0,17026.0,7624.0,7630.8,1.0000019999999998
T_1423,Tabu+O3,10.0,50.0,2421.0,15153.0,7030.0,7039.5,1.0000069999999999
T_1424,Tabu+O3,10.0,50.0,4974.0,14238.0,8085.0,8108.3,1.0000040000000001
T_1425,Tabu+O3,10.0,50.0,2624.0,13528.0,8347.0,8361.5,1.0000709999999997
T_1426,Tabu+O3,10.0,50.0,4828.0,15684.0,6404.0,6411.8,1.000011
T_1427,Tabu+O3,10.0,50.0,4830.0,15790.0,6940.0,6944.7,1.000003
T_1428,Tabu+O3,10.0,50.0,2577.0,10468.0,6937.0,6947.4,1.000005
T_1429,Tabu+O3,10.0,50.0,2625.0,15964.0,7161.0,7169.1,1.000004
T_1430,Tabu+O3,10.0,50.0,2687.0,18330.0,9257.0,9274.7,1.000006
T_1431,Tabu+O3,10.0,50.0,2328.0,11673.0,5037.0,5037.9,1.000004
T_1432,Tabu+O3,10.0,50.0,2476.0,14340.0,5658.0,5660.7,1.0000019999999998
T_1433,Tabu+O3,10.0,50.0,4920.0,13905.0,5472.0,5475.7,1.0000240000000002
T_1434,Tabu+O3,10.0,50.0,2182.0,11437.0,4870.0,4871.5,1.000003
T_1435,Tabu+O3,10.0,50.0,4692.0,11313.0,5265.0,5266.7,1.000005
T_1436,Tabu+O3,10.0,50.0,2830.0,19603.0,6789.0,6792.1,1.0000040000000001
T_1437,Tabu+O3,10.0,50.0,2244.0,11018.0,4702.0,4702.8,1.000007
T_1438,Tabu+O3,10.0,50.0,5340.0,14976.0,6121.0,6121.4,1.000018
T_1439,Tabu+O3,10.0,50.0,2556.0,11886.0,5708.0,5709.2,1.000012
T_1440,Tabu+O3,10.0,50.0,5612.0,18708.0,6549.0,6551.9,1.0000589999999998
T_1441,Tabu+O3,20.0,100.0,971.0,3110.0,4156.0,4159.8,5.000006999999999
T_1442,Tabu+O3,20.0,100.0,1033.0,3579.0,5064.0,5070.3,5.000001
T_1443,Tabu+O3,20.0,100.0,1042.0,3140.0,4258.0,4261.3,5.000018
T_1444,Tabu+O3,20.0,100.0,1059.0,3668.0,5340.0,5347.4,5.000006000000001
T_1445,Tabu+O3,20.0,100.0,998.0,3100.0,11329.0,11337.3,5.0000100000000005
T_1446,Tabu+O3,20.0,100.0,1031.0,3328.0,5991.0,5997.0,5.000007999999999
T_1447,Tabu+O3,20.0,100.0,1133.0,3287.0,8524.0,8540.4,5.000016
T_1448,Tabu+O3,20.0,100.0,1069.0,3192.0,5162.0,5171.2,5.0000089999999995
T_1449,Tabu+O3,20.0,100.0,1062.0,3753.0,7121.0,7130.0,5.000009
T_1450,Tabu+O3,20.0,100.0,996.0,3034.0,4760.0,4766.1,5.000007999999999
T_1451,Tabu+O3,20.0,100.0,1059.0,3417.0,3247.0,3250.7,5.000019
T_1452,Tabu+O3,20.0,100.0,1045.0,2786.0,2898.0,2900.3,5.0000219999999995
T_1453,Tabu+O3,20.0,100.0,1045.0,2872.0,2729.0,2733.1,5.000007999999999
T_1454,Tabu+O3,20.0,100.0,1132.0,3335.0,3246.0,3249.0,5.000013
T_1455,Tabu+O3,20.0,100.0,1045.0,3335.0,3058.0,3059.8,5.0000219999999995
T_1456,Tabu+O3,20.0,100.0,1038.0,3141.0,2699.0,2700.3,5.000006000000001
T_1457,Tabu+O3,20.0,100.0,1037.0,3318.0,3132.0,3134.5,5.000006999999999
T_1458,Tabu+O3,20.0,100.0,1033.0,3297.0,2697.0,2698.8,5.000009
T_1459,Tabu+O3,20.0,100.0,1076.0,3503.0,3111.0,3115.1,5.000007000000001
T_1460,Tabu+O3,20.0,100.0,1090.0,3947.0,4354.0,4361.2,5.000015
T_1461,Tabu+O3,20.0,100.0,1003.0,2703.0,2202.0,2203.2,5.0000029999999995
T_1462,Tabu+O3,20.0,100.0,1102.0,3447.0,2551.0,2553.3,5.000014
T_1463,Tabu+O3,20.0,100.0,1066.0,4091.0,2605.0,2607.4,5.000018
T_1464,Tabu+O3,20.0,100.0,1042.0,3004.0,2309.0,2310.8,5.000014
T_1465,Tabu+O3,20.0,100.0,1021.0,3610.0,2347.0,2349.2,5.000007999999999
T_1466,Tabu+O3,20.0,100.0,1183.0,3203.0,2916.0,2918.5,5.000007999999999
T_1467,Tabu+O3,20.0,100.0,1036.0,2937.0,2378.0,2379.4,5.000009
T_1468,Tabu+O3,20.0,100.0,1103.0,3443.0,2602.0,2603.9,5.000009
T_1469,Tabu+O3,20.0,100.0,1071.0,3520.0,2479.0,2480.3,5.000010999999999
T_1470,Tabu+O3,20.0,100.0,1070.0,3368.0,2453.0,2453.8,5.000043
T_1471,Tabu+O3,20.0,100.0,1121.0,7473.0,6737.0,6746.1,5.000006999999999
T_1472,Tabu+O3,20.0,100.0,2030.0,6904.0,6381.0,6398.5,5.000007999999999
T_1473,Tabu+O3,20.0,100.0,890.0,4786.0,3119.0,3121.7,5.000007000000001
T_1474,Tabu+O3,20.0,100.0,1077.0,6077.0,6723.0,6733.1,5.000007999999999
T_1475,Tabu+O3,20.0,100.0,1084.0,7344.0,5712.0,5716.7,5.000013
T_1476,Tabu+O3,20.0,100.0,1071.0,6217.0,7538.0,7549.3,5.000007000000001
T_1477,Tabu+O3,20.0,100.0,1054.0,5564.0,6036.0,6048.3,5.000032
T_1478,Tabu+O3,20.0,100.0,1057.0,7242.0,11215.0,11228.8,5.000009
T_1479,Tabu+O3,20.0,100.0,1056.0,5986.0,6366.0,6377.9,5.000019999999999
T_1480,Tabu+O3,20.0,100.0,1063.0,4689.0,5933.0,5940.3,5.000007999999999
T_1481,Tabu+O3,20.0,100.0,1009.0,3991.0,2567.0,2568.2,5.000031
T_1482,Tabu+O3,20.0,100.0,1060.0,5252.0,3098.0,3098.4,5.0000160000000005
T_1483,Tabu+O3,20.0,100.0,1120.0,7759.0,3746.0,3749.6,5.0000100000000005
T_1484,Tabu+O3,20.0,100.0,1055.0,6122.0,3140.0,3142.4,5.000023999999999
T_1485,Tabu+O3,20.0,100.0,967.0,6711.0,3615.0,3619.1,5.000078
T_1486,Tabu+O3,20.0,100.0,1118.0,6293.0,3297.0,3300.6,5.000018
T_1487,Tabu+O3,20.0,100.0,1946.0,6750.0,3273.0,3277.6,5.000014
T_1488,Tabu+O3,20.0,100.0,1054.0,6818.0,3781.0,3783.6,5.000026
T_1489,Tabu+O3,20.0,100.0,1008.0,5808.0,3358.0,3364.4,5.000006000000001
T_1490,Tabu+O3,20.0,100.0,992.0,6177.0,3156.0,3159.6,5.000006999999999
T_1491,Tabu+O3,20.0,100.0,1059.0,7546.0,2563.0,2564.4,5.000009
T_1492,Tabu+O3,20.0,100.0,1134.0,5704.0,2653.0,2654.7,5.000006000000001
T_1493,Tabu+O3,20.0,100.0,1054.0,5716.0,2347.0,2347.7,5.000013
T_1494,Tabu+O3,20.0,100.0,1069.0,5854.0,2397.0,2397.8,5.000012
T_1495,Tabu+O3,20.0,100.0,1077.0,6195.0,2526.0,2527.2,5.000006999999999
T_1496,Tabu+O3,20.0,100.0,1074.0,6660.0,2559.0,2561.0,5.0000160000000005
T_1497,Tabu+O3,20.0,100.0,2026.0,5863.0,2254.0,2254.2,5.000013999999999
T_1498,Tabu+O3,20.0,100.0,1110.0,5428.0,2585.0,2586.0,5.000009
T_1499,Tabu+O3,20.0,100.0,1103.0,6087.0,2562.0,2564.2,5.000009
T_1500,Tabu+O3,20.0,100.0,2144.0,6877.0,2548.0,2549.3,5.000011000000001
T_1501,Tabu+O3,20.0,100.0,5070.0,16013.0,22795.0,22817.4,5.000006000000001
T_1502,Tabu+O3,20.0,100.0,4447.0,14724.0,22619.0,22662.8,5.00001
T_1503,Tabu+O3,20.0,100.0,4824.0,16693.0,22945.0,22990.0,5.000009
T_1504,Tabu+O3,20.0,100.0,4827.0,14113.0,17249.0,17260.1,5.000013
T_1505,Tabu+O3,20.0,100.0,4549.0,12751.0,22009.0,22027.4,5.000011
T_1506,Tabu+O3,20.0,100.0,5178.0,16301.0,24896.0,24929.7,5.000006
T_1507,Tabu+O3,20.0,100.0,5300.0,17239.0,62426.0,62748.4,5.000247
T_1508,Tabu+O3,20.0,100.0,9158.0,15885.0,17609.0,17632.3,5.000007999999999
T_1509,Tabu+O3,20.0,100.0,4713.0,17111.0,22728.0,22747.1,5.000045
T_1510,Tabu+O3,20.0,100.0,4649.0,15800.0,30752.0,30817.5,5.000006000000001
T_1511,Tabu+O3,20.0,100.0,5715.0,15934.0,15458.0,15460.4,5.000149
T_1512,Tabu+O3,20.0,100.0,4806.0,17084.0,14710.0,14725.2,5.000011000000001
T_1513,Tabu+O3,20.0,100.0,4822.0,17567.0,16378.0,16400.7,5.000006999999999
T_1514,Tabu+O3,20.0,100.0,5084.0,16358.0,17752.0,17780.5,5.000007999999999
T_1515,Tabu+O3,20.0,100.0,5008.0,16138.0,14230.0,14239.4,5.000007999999999
T_1516,Tabu+O3,20.0,100.0,5520.0,17971.0,16141.0,16160.4,5.0000100000000005
T_1517,Tabu+O3,20.0,100.0,5297.0,12794.0,13772.0,13782.0,5.000005
T_1518,Tabu+O3,20.0,100.0,5165.0,16191.0,16474.0,16494.1,5.000009
T_1519,Tabu+O3,20.0,100.0,4441.0,15080.0,13757.0,13772.8,5.000009
T_1520,Tabu+O3,20.0,100.0,5016.0,17933.0,14661.0,14670.3,5.000009
T_1521,Tabu+O3,20.0,100.0,5150.0,14126.0,11736.0,11739.8,5.000006999999999
T_1522,Tabu+O3,20.0,100.0,4761.0,15358.0,10017.0,10021.4,5.000005
T_1523,Tabu+O3,20.0,100.0,4704.0,11832.0,9894.0,9894.1,5.00001
T_1524,Tabu+O3,20.0,100.0,5022.0,14335.0,11007.0,11010.6,5.000028
T_1525,Tabu+O3,20.0,100.0,4900.0,17379.0,10930.0,10936.4,5.0000100000000005
T_1526,Tabu+O3,20.0,100.0,5014.0,14516.0,11391.0,11400.1,5.000007999999999
T_1527,Tabu+O3,20.0,100.0,4830.0,14408.0,10906.0,10909.8,5.000009
T_1528,Tabu+O3,20.0,100.0,5335.0,17540.0,12206.0,12211.2,5.0000100000000005
T_1529,Tabu+O3,20.0,100.0,4729.0,15769.0,10282.0,10285.5,5.000024999999999
T_1530,Tabu+O3,20.0,100.0,4468.0,16346.0,9830.0,9835.5,5.000007000000001
T_1531,Tabu+O3,20.0,100.0,4751.0,27056.0,23919.0,23975.3,5.000005
T_1532,Tabu+O3,20.0,100.0,5211.0,22315.0,19531.0,19554.5,5.000006000000001
T_1533,Tabu+O3,20.0,100.0,9368.0,29102.0,24164.0,24204.7,5.000005
T_1534,Tabu+O3,20.0,100.0,5200.0,26871.0,25299.0,25331.9,5.000014
T_1535,Tabu+O3,20.0,100.0,9120.0,27350.0,36282.0,36359.3,5.000033
T_1536,Tabu+O3,20.0,100.0,5525.0,34824.0,33650.0,33691.8,5.000016999999999
T_1537,Tabu+O3,20.0,100.0,10338.0,36345.0,39737.0,39832.8,5.000003000000001
T_1538,Tabu+O3,20.0,100.0,8870.0,28804.0,21176.0,21215.5,5.000015
