Instance,ISA_obj_best,HybridTabu_obj_best,delta_best,delta_best_pct,verdict_best,ISA_obj_avg,HybridTabu_obj_avg,delta_avg,delta_avg_pct,verdict_avg,ISA_obj_std,HybridTabu_obj_std,ISA_iter_avg,HybridTabu_iter_avg,ISA_runtime_avg,HybridTabu_runtime_avg,ISA_n_runs,HybridTabu_n_runs
721,942.0,942.0,0.0,0.0,Tie,942.3,942.7,0.40000000000009095,0.04244932611695754,ISA better,0.6403124237432849,0.9,188447.9,321335.4,1.000001,1.0,10.0,10.0
722,498.0,498.0,0.0,0.0,Tie,500.5,500.3,-0.19999999999998863,-0.03996003996003769,Tabu better,1.6278820596099706,1.4866068747318506,187956.2,335989.0,1.0000019999999998,1.0,10.0,10.0
723,719.0,719.0,0.0,0.0,Tie,720.1,720.0,-0.10000000000002274,-0.013886960144427541,Tabu better,0.8306623862918074,1.3416407864998738,183151.9,307480.5,1.000004,1.000001,10.0,10.0
724,1038.0,1038.0,0.0,0.0,Tie,1039.1,1039.5,0.40000000000009095,0.03849485131364556,ISA better,1.2206555615733703,1.5652475842498528,183905.3,329128.3,1.0000019999999998,1.000001,10.0,10.0
725,888.0,888.0,0.0,0.0,Tie,889.5,889.7,0.20000000000004547,0.02248454187746436,ISA better,1.118033988749895,1.1874342087037917,184665.0,331194.2,1.000004,1.0,10.0,10.0
726,464.0,464.0,0.0,0.0,Tie,464.4,464.3,-0.0999999999999659,-0.021533161068037446,Tabu better,0.48989794855663565,0.45825756949558405,193220.0,299497.6,1.000001,1.0,10.0,10.0
727,880.0,880.0,0.0,0.0,Tie,880.0,880.1,0.10000000000002274,0.011363636363638949,ISA better,0.0,0.30000000000000004,197633.7,177053.2,1.000003,1.0000040000000001,10.0,10.0
728,536.0,536.0,0.0,0.0,Tie,537.1,536.9,-0.20000000000004547,-0.03723701359151843,Tabu better,0.7,0.8306623862918073,190147.0,173255.3,1.000003,1.000003,10.0,10.0
729,685.0,685.0,0.0,0.0,Tie,685.4,685.4,0.0,0.0,Tie,0.6633249580710799,0.48989794855663565,195085.8,171980.1,1.000004,1.000004,10.0,10.0
73,902.0,902.0,0.0,0.0,Tie,902.0,902.0,0.0,0.0,Tie,0.0,0.0,42071.9,71380.8,0.2000039,0.20000280000000004,10.0,10.0
730,824.0,824.0,0.0,0.0,Tie,824.7,824.2,-0.5,-0.06062810719049351,Tabu better,0.6403124237432849,0.4,195770.5,173183.3,1.000001,1.0000040000000001,10.0,10.0
731,424.0,424.0,0.0,0.0,Tie,424.3,424.0,-0.30000000000001137,-0.07070469007777784,Tabu better,0.6403124237432849,0.0,192239.3,169445.2,1.0000019999999998,1.0000060000000002,10.0,10.0
732,552.0,552.0,0.0,0.0,Tie,553.1,553.4,0.2999999999999545,0.054239739649241454,ISA better,0.9433981132056604,0.9165151389911681,168298.6,154591.2,1.0000049999999998,1.000003,10.0,10.0
733,503.0,503.0,0.0,0.0,Tie,504.6,503.5,-1.1000000000000227,-0.2179944510503414,Tabu better,1.6852299546352718,0.806225774829855,162843.7,155028.5,1.000011,1.000003,10.0,10.0
734,415.0,415.0,0.0,0.0,Tie,415.0,415.0,0.0,0.0,Tie,0.0,0.0,179147.3,183576.7,1.0000019999999998,1.0000019999999998,10.0,10.0
735,410.0,410.0,0.0,0.0,Tie,410.4,410.3,-0.0999999999999659,-0.024366471734884477,Tabu better,0.48989794855663565,0.6403124237432849,178012.8,180302.3,1.0000019999999998,1.000007,10.0,10.0
736,498.0,498.0,0.0,0.0,Tie,498.1,498.5,0.39999999999997726,0.08030515960650014,ISA better,0.30000000000000004,0.5,172142.1,176543.0,1.0000060000000002,1.000003,10.0,10.0
737,504.0,504.0,0.0,0.0,Tie,506.3,506.0,-0.30000000000001137,-0.05925340707090882,Tabu better,1.3453624047073711,1.0,176867.7,172639.9,1.000001,1.0000019999999998,10.0,10.0
738,402.0,402.0,0.0,0.0,Tie,402.4,402.8,0.4000000000000341,0.09940357852883552,ISA better,0.48989794855663565,0.6000000000000001,178360.6,182278.3,1.000007,1.0000019999999998,10.0,10.0
739,310.0,310.0,0.0,0.0,Tie,310.0,310.0,0.0,0.0,Tie,0.0,0.0,168150.8,172284.9,1.000003,1.000003,10.0,10.0
74,735.0,735.0,0.0,0.0,Tie,735.0,735.0,0.0,0.0,Tie,0.0,0.0,45431.6,75202.5,0.20000270000000003,0.2000017,10.0,10.0
740,418.0,418.0,0.0,0.0,Tie,418.0,418.0,0.0,0.0,Tie,0.0,0.0,166447.5,173925.4,1.0000060000000002,1.000003,10.0,10.0
741,320.0,320.0,0.0,0.0,Tie,320.0,320.0,0.0,0.0,Tie,0.0,0.0,182632.0,175362.9,1.0000079999999998,1.0000060000000002,10.0,10.0
742,302.0,302.0,0.0,0.0,Tie,302.0,302.0,0.0,0.0,Tie,0.0,0.0,167305.4,165689.3,1.000005,1.0000060000000002,10.0,10.0
743,524.0,524.0,0.0,0.0,Tie,524.0,524.0,0.0,0.0,Tie,0.0,0.0,195874.8,179945.0,1.000004,1.000006,10.0,10.0
744,497.0,497.0,0.0,0.0,Tie,497.0,497.0,0.0,0.0,Tie,0.0,0.0,171395.9,171437.6,1.0000079999999998,1.000003,10.0,10.0
745,257.0,257.0,0.0,0.0,Tie,257.0,257.0,0.0,0.0,Tie,0.0,0.0,171858.2,170868.4,1.000031,1.000007,10.0,10.0
746,372.0,372.0,0.0,0.0,Tie,372.0,372.0,0.0,0.0,Tie,0.0,0.0,170813.0,171857.7,1.0000049999999998,1.000003,10.0,10.0
747,326.0,326.0,0.0,0.0,Tie,326.0,326.0,0.0,0.0,Tie,0.0,0.0,162741.6,173484.5,1.000006,1.000003,10.0,10.0
748,366.0,366.0,0.0,0.0,Tie,366.0,366.0,0.0,0.0,Tie,0.0,0.0,164577.4,168129.2,1.000012,1.000003,10.0,10.0
749,443.0,443.0,0.0,0.0,Tie,443.3,443.0,-0.30000000000001137,-0.06767426122265088,Tabu better,0.45825756949558405,0.0,186959.6,172974.2,1.000003,1.000005,10.0,10.0
75,549.0,549.0,0.0,0.0,Tie,549.0,549.0,0.0,0.0,Tie,0.0,0.0,44083.7,74175.0,0.2000021,0.20001180000000002,10.0,10.0
750,329.0,329.0,0.0,0.0,Tie,329.0,329.0,0.0,0.0,Tie,0.0,0.0,183283.1,170974.4,1.000003,1.000004,10.0,10.0
751,880.0,880.0,0.0,0.0,Tie,880.0,880.0,0.0,0.0,Tie,0.0,0.0,162789.8,164790.4,1.0000120000000001,1.000003,10.0,10.0
752,786.0,786.0,0.0,0.0,Tie,787.0,786.3,-0.7000000000000455,-0.08894536213469448,Tabu better,1.0,0.6403124237432849,171646.6,170550.3,1.000018,1.0000040000000001,10.0,10.0
753,871.0,871.0,0.0,0.0,Tie,871.7,871.3,-0.40000000000009095,-0.04588734656419536,Tabu better,1.004987562112089,0.45825756949558405,174211.9,171965.2,1.000063,1.000004,10.0,10.0
754,731.0,731.0,0.0,0.0,Tie,732.8,732.9,0.10000000000002274,0.01364628820961009,ISA better,1.077032961426901,1.5132745950421556,174887.4,180867.2,1.000003,1.0000319999999998,10.0,10.0
755,856.0,856.0,0.0,0.0,Tie,857.1,858.0,0.8999999999999773,0.10500525026251047,ISA better,1.374772708486752,1.7888543819998317,171219.6,170537.4,1.0000209999999998,1.000003,10.0,10.0
756,693.0,695.0,2.0,0.2886002886002886,ISA better,695.4,696.0,0.6000000000000227,0.08628127696290232,ISA better,1.624807680927192,1.0,183036.6,166362.2,1.0000069999999999,1.0000310000000001,10.0,10.0
757,727.0,727.0,0.0,0.0,Tie,727.3,727.2,-0.09999999999990905,-0.01374948439432271,Tabu better,0.45825756949558405,0.4,178248.9,168294.8,1.000006,1.000012,10.0,10.0
758,634.0,634.0,0.0,0.0,Tie,635.0,634.3,-0.7000000000000455,-0.1102362204724481,Tabu better,1.0954451150103321,0.45825756949558405,180360.8,167256.2,1.000001,1.000001,10.0,10.0
759,509.0,509.0,0.0,0.0,Tie,510.0,509.8,-0.19999999999998863,-0.039215686274507576,Tabu better,1.0,1.1661903789690602,183481.4,168402.7,1.000001,1.000005,10.0,10.0
76,584.0,584.0,0.0,0.0,Tie,584.0,584.0,0.0,0.0,Tie,0.0,0.0,48289.2,73011.7,0.20000369999999998,0.20002230000000001,10.0,10.0
760,719.0,719.0,0.0,0.0,Tie,720.3,720.7,0.40000000000009095,0.05553241704846466,ISA better,1.8466185312619388,1.7349351572897471,190034.2,185066.9,1.0000019999999998,1.0000019999999998,10.0,10.0
761,400.0,400.0,0.0,0.0,Tie,400.2,400.1,-0.0999999999999659,-0.02498750624686804,Tabu better,0.4,0.30000000000000004,189805.4,164489.3,1.0000019999999998,1.0000049999999998,10.0,10.0
762,608.0,608.0,0.0,0.0,Tie,608.9,609.1,0.20000000000004547,0.03284611594679676,ISA better,0.5385164807134504,0.8306623862918076,203283.5,169660.3,1.000004,1.000006,10.0,10.0
763,435.0,435.0,0.0,0.0,Tie,435.2,435.2,0.0,0.0,Tie,0.4,0.4,188196.0,173538.8,1.0000019999999998,1.0000110000000002,10.0,10.0
764,559.0,559.0,0.0,0.0,Tie,559.8,560.1,0.3000000000000682,0.05359056806003362,ISA better,0.7483314773547883,0.8306623862918073,184182.3,161899.7,1.0,1.000005,10.0,10.0
765,458.0,458.0,0.0,0.0,Tie,458.8,458.6,-0.19999999999998863,-0.04359197907584756,Tabu better,0.7483314773547882,0.6633249580710799,184104.2,165929.1,1.000001,1.000016,10.0,10.0
766,484.0,484.0,0.0,0.0,Tie,484.4,484.4,0.0,0.0,Tie,0.48989794855663565,0.48989794855663565,186553.9,182072.1,1.000046,1.0000019999999998,10.0,10.0
767,399.0,398.0,-1.0,-0.2506265664160401,Tabu better,399.5,399.4,-0.10000000000002274,-0.025031289111394926,Tabu better,0.5,1.019803902718557,187875.3,191633.1,1.0000019999999998,1.000003,10.0,10.0
768,602.0,602.0,0.0,0.0,Tie,603.1,602.6,-0.5,-0.082904990880451,Tabu better,1.3,0.48989794855663565,174347.7,175828.6,1.000006,1.000007,10.0,10.0
769,438.0,439.0,1.0,0.228310502283105,ISA better,439.5,440.1,0.6000000000000227,0.13651877133106322,ISA better,0.806225774829855,0.8306623862918074,166149.2,169008.9,1.000003,1.000008,10.0,10.0
77,596.0,596.0,0.0,0.0,Tie,596.0,596.0,0.0,0.0,Tie,0.0,0.0,49968.2,75308.2,0.2000031,0.20000420000000002,10.0,10.0
770,370.0,370.0,0.0,0.0,Tie,370.4,370.6,0.20000000000004547,0.05399568034558463,ISA better,0.66332495807108,0.9165151389911681,172069.6,171841.4,1.000008,1.0,10.0,10.0
771,375.0,375.0,0.0,0.0,Tie,375.0,375.0,0.0,0.0,Tie,0.0,0.0,227748.2,165994.6,1.0,1.000005,10.0,10.0
772,368.0,368.0,0.0,0.0,Tie,368.0,368.0,0.0,0.0,Tie,0.0,0.0,327874.3,162216.8,1.000001,1.000004,10.0,10.0
773,382.0,382.0,0.0,0.0,Tie,382.0,382.0,0.0,0.0,Tie,0.0,0.0,341922.4,172561.0,1.0,1.0000019999999998,10.0,10.0
774,346.0,346.0,0.0,0.0,Tie,346.0,346.0,0.0,0.0,Tie,0.0,0.0,340516.0,167943.0,1.0,1.000005,10.0,10.0
775,374.0,374.0,0.0,0.0,Tie,374.0,374.0,0.0,0.0,Tie,0.0,0.0,349199.2,170904.7,1.0000019999999998,1.0000019999999998,10.0,10.0
776,449.0,449.0,0.0,0.0,Tie,449.0,449.0,0.0,0.0,Tie,0.0,0.0,275403.3,170329.4,1.000003,1.000006,10.0,10.0
777,371.0,371.0,0.0,0.0,Tie,371.0,371.0,0.0,0.0,Tie,0.0,0.0,299082.3,180150.4,1.000006,1.000003,10.0,10.0
778,345.0,345.0,0.0,0.0,Tie,345.0,345.0,0.0,0.0,Tie,0.0,0.0,277538.8,165617.7,1.0000019999999998,1.000003,10.0,10.0
779,361.0,361.0,0.0,0.0,Tie,361.0,361.0,0.0,0.0,Tie,0.0,0.0,293903.8,182475.2,1.000011,1.0000019999999998,10.0,10.0
78,681.0,681.0,0.0,0.0,Tie,681.0,681.0,0.0,0.0,Tie,0.0,0.0,51822.4,84029.3,0.20000330000000002,0.20000150000000003,10.0,10.0
780,359.0,359.0,0.0,0.0,Tie,359.0,359.0,0.0,0.0,Tie,0.0,0.0,323562.7,191089.0,1.0000019999999998,1.000004,10.0,10.0
781,2737.0,2739.0,2.0,0.07307270734380708,ISA better,2741.6,2748.9,7.300000000000182,0.2662678727750285,ISA better,6.529931086925803,6.20403094769844,254824.8,162681.8,1.0000069999999999,1.000012,10.0,10.0
782,2602.0,2602.0,0.0,0.0,Tie,2602.6,2603.0,0.40000000000009095,0.015369246138480404,ISA better,0.48989794855663565,1.4142135623730951,273186.4,160608.3,1.000003,1.0000090000000001,10.0,10.0
783,5221.0,5221.0,0.0,0.0,Tie,5226.6,5234.4,7.799999999999272,0.14923659740556522,ISA better,8.368990381163071,9.8,316995.5,170229.0,1.0,1.0000040000000001,10.0,10.0
784,2688.0,2688.0,0.0,0.0,Tie,2692.3,2691.3,-1.0,-0.03714296326560933,Tabu better,3.7429934544425802,2.1,306950.1,157981.5,1.0000019999999998,1.0000040000000001,10.0,10.0
785,3918.0,3918.0,0.0,0.0,Tie,3930.7,3928.1,-2.599999999999909,-0.06614597908769199,Tabu better,10.982258419833327,12.95723735986958,262034.6,161610.0,1.000001,1.000003,10.0,10.0
786,3707.0,3709.0,2.0,0.05395198273536552,ISA better,3716.6,3717.5,0.900000000000091,0.024215680998764758,ISA better,6.945502141674135,5.5,276624.7,164981.8,1.0000049999999998,1.000001,10.0,10.0
787,4531.0,4531.0,0.0,0.0,Tie,4537.8,4535.6,-2.199999999999818,-0.04848164308695443,Tabu better,5.249761899362675,6.053098380168622,256093.6,176413.3,1.000001,1.000021,10.0,10.0
788,2063.0,2063.0,0.0,0.0,Tie,2067.4,2066.2,-1.2000000000002728,-0.05804391989940374,Tabu better,3.5832945734337835,2.6,295618.7,172828.3,1.0000019999999998,1.000001,10.0,10.0
789,2814.0,2817.0,3.0,0.10660980810234541,ISA better,2820.4,2821.1,0.6999999999998181,0.02481917458515877,ISA better,4.565084884205331,2.981610303175114,326580.8,170960.8,1.000035,1.000005,10.0,10.0
79,684.0,684.0,0.0,0.0,Tie,684.0,684.0,0.0,0.0,Tie,0.0,0.0,50492.2,82030.4,0.2000026,0.20000110000000001,10.0,10.0
790,5668.0,5661.0,-7.0,-0.12350035285815103,Tabu better,5678.2,5678.9,0.6999999999998181,0.012327850375115672,ISA better,8.182909018191515,7.7775317421403045,355920.9,174975.8,1.0,1.0000019999999998,10.0,10.0
791,2942.0,2944.0,2.0,0.06798096532970768,ISA better,2952.6,2952.0,-0.599999999999909,-0.02032107295264882,Tabu better,7.337574531137657,7.758865896508329,274040.3,154983.0,1.000001,1.000005,10.0,10.0
792,2540.0,2540.0,0.0,0.0,Tie,2543.7,2546.0,2.300000000000182,0.09041946770453206,ISA better,3.163858403911275,4.516635916254486,311868.9,157713.6,1.0,1.000005,10.0,10.0
793,2350.0,2350.0,0.0,0.0,Tie,2350.5,2350.2,-0.3000000000001819,-0.012763241863441051,Tabu better,0.6708203932499369,0.39999999999999997,306100.7,162064.6,1.000001,1.0000079999999998,10.0,10.0
794,2750.0,2750.0,0.0,0.0,Tie,2750.4,2750.3,-0.09999999999990905,-0.0036358347876639416,Tabu better,0.8,0.6403124237432849,318127.1,159813.2,1.0,1.0000040000000001,10.0,10.0
795,1714.0,1714.0,0.0,0.0,Tie,1714.2,1714.3,0.09999999999990905,0.005833625014578757,ISA better,0.6000000000000001,0.9,341089.2,161804.9,1.000001,1.000008,10.0,10.0
796,2047.0,2047.0,0.0,0.0,Tie,2048.4,2049.6,1.199999999999818,0.05858230814293195,ISA better,1.5620499351813308,2.8,339699.4,164512.6,1.000001,1.0000050000000003,10.0,10.0
797,2177.0,2177.0,0.0,0.0,Tie,2181.8,2180.5,-1.300000000000182,-0.05958382986525721,Tabu better,3.8157568056677826,2.80178514522438,278111.8,150345.7,1.0000019999999998,1.000004,10.0,10.0
798,2206.0,2206.0,0.0,0.0,Tie,2209.7,2208.2,-1.5,-0.06788251798886727,Tabu better,4.196427051671457,2.3579652245103193,316274.1,160580.0,1.0,1.000001,10.0,10.0
799,2117.0,2119.0,2.0,0.0944733112895607,ISA better,2124.0,2124.0,0.0,0.0,Tie,4.123105625617661,4.024922359499621,276496.3,160104.9,1.000001,1.000003,10.0,10.0
8,221.0,221.0,0.0,0.0,Tie,221.0,221.0,0.0,0.0,Tie,0.0,0.0,52652.8,73234.1,0.2000083,0.20000310000000004,10.0,10.0
80,541.0,541.0,0.0,0.0,Tie,541.0,541.0,0.0,0.0,Tie,0.0,0.0,48913.3,75123.9,0.20000939999999998,0.20000140000000002,10.0,10.0
800,2264.0,2263.0,-1.0,-0.044169611307420496,Tabu better,2266.1,2264.5,-1.599999999999909,-0.07060588676580508,Tabu better,2.211334438749598,0.9219544457292888,313422.4,168866.9,1.0,1.0000019999999998,10.0,10.0
801,1769.0,1769.0,0.0,0.0,Tie,1769.1,1769.4,0.3000000000001819,0.016957775139911927,ISA better,0.3,0.66332495807108,309434.7,159575.7,1.0,1.000003,10.0,10.0
802,1430.0,1430.0,0.0,0.0,Tie,1430.0,1430.0,0.0,0.0,Tie,0.0,0.0,327552.5,170276.4,1.0,1.00001,10.0,10.0
803,2561.0,2561.0,0.0,0.0,Tie,2561.1,2561.0,-0.09999999999990905,-0.0039045722541060117,Tabu better,0.3,0.0,320869.8,164247.7,1.0000019999999998,1.0000060000000002,10.0,10.0
804,1360.0,1360.0,0.0,0.0,Tie,1360.0,1360.0,0.0,0.0,Tie,0.0,0.0,267714.0,164337.8,1.000001,1.0000019999999998,10.0,10.0
805,2099.0,2099.0,0.0,0.0,Tie,2100.3,2099.8,-0.5,-0.023806122934818832,Tabu better,2.6851443164195103,2.4,275404.7,170967.4,1.000001,1.000004,10.0,10.0
806,1293.0,1293.0,0.0,0.0,Tie,1293.0,1293.0,0.0,0.0,Tie,0.0,0.0,288800.1,290960.3,1.000003,1.000001,10.0,10.0
807,1871.0,1871.0,0.0,0.0,Tie,1871.0,1871.0,0.0,0.0,Tie,0.0,0.0,259427.2,309516.6,1.000001,1.0,10.0,10.0
808,1389.0,1389.0,0.0,0.0,Tie,1389.0,1389.0,0.0,0.0,Tie,0.0,0.0,251046.5,314602.6,1.000003,1.0,10.0,10.0
809,1893.0,1893.0,0.0,0.0,Tie,1893.0,1893.3,0.2999999999999545,0.015847860538824858,ISA better,0.0,0.9,265070.1,310710.3,1.0,1.0,10.0,10.0
81,808.0,808.0,0.0,0.0,Tie,808.0,808.0,0.0,0.0,Tie,0.0,0.0,48793.7,77232.9,0.2000029,0.2000038,10.0,10.0
810,2181.0,2181.0,0.0,0.0,Tie,2181.0,2181.1,0.09999999999990905,0.004585052728102203,ISA better,0.0,0.3,265998.1,309496.8,1.0,1.000001,10.0,10.0
811,3907.0,3907.0,0.0,0.0,Tie,3912.1,3911.6,-0.5,-0.012780859384985046,Tabu better,4.504442251822083,5.695612346359257,263185.8,320736.6,1.0000019999999998,1.000001,10.0,10.0
812,3802.0,3802.0,0.0,0.0,Tie,3809.9,3804.2,-5.700000000000273,-0.1496102259901906,Tabu better,4.39203825119955,6.273754856543248,252261.2,317995.0,1.0,1.000001,10.0,10.0
813,3818.0,3816.0,-2.0,-0.05238344683080147,Tabu better,3822.1,3823.9,1.800000000000182,0.047094529185531045,ISA better,4.3920382511995495,5.3,245368.8,314090.3,1.000003,1.0,10.0,10.0
814,3219.0,3219.0,0.0,0.0,Tie,3221.3,3223.8,2.5,0.07760841896128892,ISA better,2.9681644159311658,3.429285639896449,255127.1,329186.6,1.000001,1.0000040000000001,10.0,10.0
815,2348.0,2348.0,0.0,0.0,Tie,2356.0,2353.0,-3.0,-0.1273344651952462,Tabu better,6.870225614927067,4.516635916254486,235790.6,302896.1,1.000001,1.000001,10.0,10.0
816,3050.0,3050.0,0.0,0.0,Tie,3055.2,3054.7,-0.5,-0.016365540717465307,Tabu better,3.6823905279043943,3.8742741255621036,246155.0,313595.7,1.000001,1.0,10.0,10.0
817,3057.0,3058.0,1.0,0.03271180896303566,ISA better,3063.1,3063.6,0.5,0.016323332571577816,ISA better,6.220128616033595,4.004996878900157,298528.9,329578.8,1.0000019999999998,1.0,10.0,10.0
818,4742.0,4741.0,-1.0,-0.021088148460565163,Tabu better,4745.8,4752.6,6.800000000000182,0.14328458847823722,ISA better,3.54400902933387,8.345058418010026,293589.0,342401.7,1.0,1.0,10.0,10.0
819,3910.0,3911.0,1.0,0.025575447570332477,ISA better,3922.0,3920.0,-2.0,-0.05099439061703213,Tabu better,9.143303560529969,6.663332499583072,285888.7,307658.6,1.0000019999999998,1.000001,10.0,10.0
82,750.0,750.0,0.0,0.0,Tie,750.0,750.0,0.0,0.0,Tie,0.0,0.0,49391.5,75353.2,0.20000279999999998,0.20000650000000003,10.0,10.0
820,4458.0,4464.0,6.0,0.13458950201884254,ISA better,4468.1,4470.2,2.0999999999994543,0.046999843333843334,ISA better,5.593746508378799,5.015974481593782,309794.5,316651.8,1.0,1.0,10.0,10.0
821,3082.0,3082.0,0.0,0.0,Tie,3087.9,3085.6,-2.300000000000182,-0.07448427734059333,Tabu better,5.52177507691141,2.4979991993593593,258907.0,298486.8,1.0,1.000001,10.0,10.0
822,2374.0,2374.0,0.0,0.0,Tie,2374.5,2374.5,0.0,0.0,Tie,0.5,0.6708203932499369,258523.1,308473.8,1.000006,1.0000019999999998,10.0,10.0
823,3270.0,3269.0,-1.0,-0.03058103975535168,Tabu better,3275.0,3275.5,0.5,0.015267175572519085,ISA better,3.714835124201342,4.031128874149275,252105.0,299596.0,1.0000019999999998,1.000001,10.0,10.0
824,1837.0,1838.0,1.0,0.05443658138268917,ISA better,1839.9,1843.8,3.8999999999998636,0.21196804174139156,ISA better,1.6401219466856727,4.261455150532504,293813.9,320849.2,1.000001,1.0,10.0,10.0
825,2283.0,2287.0,4.0,0.17520805957074026,ISA better,2291.2,2291.2,0.0,0.0,Tie,4.6,2.7856776554368237,240043.3,314756.8,1.000001,1.000004,10.0,10.0
826,3485.0,3483.0,-2.0,-0.05738880918220947,Tabu better,3495.7,3493.1,-2.599999999999909,-0.07437709185570585,Tabu better,4.605431575867782,6.252199612936234,267977.0,300669.0,1.000114,1.0,10.0,10.0
827,3334.0,3336.0,2.0,0.05998800239952009,ISA better,3354.5,3343.1,-11.400000000000091,-0.3398420032791799,Tabu better,12.23315167894194,5.906775770248943,285984.4,314012.2,1.0000040000000001,1.0000019999999998,10.0,10.0
828,2608.0,2608.0,0.0,0.0,Tie,2610.4,2609.3,-1.099999999999909,-0.04213913576463029,Tabu better,3.2310988842807022,1.2688577540449522,296913.6,324669.8,1.000001,1.000003,10.0,10.0
829,2620.0,2622.0,2.0,0.07633587786259542,ISA better,2626.5,2625.6,-0.900000000000091,-0.034266133637924655,Tabu better,4.4777226354476225,2.1540659228538015,260374.8,297521.3,1.0000019999999998,1.0,10.0,10.0
83,720.0,720.0,0.0,0.0,Tie,720.0,720.0,0.0,0.0,Tie,0.0,0.0,49647.4,74052.6,0.20000270000000003,0.2000012,10.0,10.0
830,3718.0,3720.0,2.0,0.05379236148466917,ISA better,3727.8,3726.7,-1.1000000000003638,-0.02950802081657717,Tabu better,5.946427498927402,6.116371473349211,258438.4,300407.7,1.0,1.0,10.0,10.0
831,1764.0,1764.0,0.0,0.0,Tie,1764.0,1764.0,0.0,0.0,Tie,0.0,0.0,283248.9,319391.0,1.0,1.000009,10.0,10.0
832,1619.0,1619.0,0.0,0.0,Tie,1619.0,1619.0,0.0,0.0,Tie,0.0,0.0,274523.6,313559.9,1.0000019999999998,1.0,10.0,10.0
833,2517.0,2517.0,0.0,0.0,Tie,2518.3,2518.4,0.09999999999990905,0.0039709327721045564,ISA better,1.2688577540449522,1.019803902718557,297156.6,329751.2,1.0000019999999998,1.000012,10.0,10.0
834,1711.0,1711.0,0.0,0.0,Tie,1712.2,1711.1,-1.1000000000001364,-0.06424483121131505,Tabu better,2.6758176320519307,0.3,276754.1,309920.8,1.000003,1.0,10.0,10.0
835,2205.0,2206.0,1.0,0.045351473922902494,ISA better,2206.0,2206.6,0.599999999999909,0.027198549410693974,ISA better,0.4472135954999579,1.2806248474865698,296047.9,332414.1,1.0000019999999998,1.0,10.0,10.0
836,2241.0,2242.0,1.0,0.04462293618920125,ISA better,2243.4,2243.7,0.29999999999972715,0.013372559507877647,ISA better,1.42828568570857,0.9,283454.6,313465.7,1.0000019999999998,1.000005,10.0,10.0
837,1702.0,1702.0,0.0,0.0,Tie,1703.9,1702.9,-1.0,-0.05868889019308644,Tabu better,1.3,1.374772708486752,280397.4,305289.2,1.000001,1.0,10.0,10.0
838,2542.0,2542.0,0.0,0.0,Tie,2543.2,2542.3,-0.8999999999996362,-0.03538848694556607,Tabu better,1.7204650534085255,0.45825756949558405,300650.3,329568.3,1.000005,1.000005,10.0,10.0
839,2150.0,2150.0,0.0,0.0,Tie,2150.3,2150.4,0.09999999999990905,0.004650513881779707,ISA better,0.45825756949558405,0.48989794855663565,294280.0,322332.9,1.0,1.0,10.0,10.0
84,698.0,698.0,0.0,0.0,Tie,698.0,698.0,0.0,0.0,Tie,0.0,0.0,47808.7,77290.9,0.2000059,0.20000140000000002,10.0,10.0
840,2109.0,2109.0,0.0,0.0,Tie,2110.8,2110.2,-0.6000000000003638,-0.028425241614570957,Tabu better,0.6,0.9797958971132713,314045.1,331770.6,1.0,1.000001,10.0,10.0
841,2429.0,2429.0,0.0,0.0,Tie,2432.7,2430.1,-2.599999999999909,-0.10687713240432067,Tabu better,2.9,1.1357816691600549,231936.7,253811.5,1.0000019999999998,1.000003,10.0,10.0
842,1868.0,1870.0,2.0,0.10706638115631692,ISA better,1870.9,1871.7,0.7999999999999545,0.04276016890266473,ISA better,1.7000000000000002,1.0049875621120892,216097.7,249350.3,1.000003,1.000003,10.0,10.0
843,1834.0,1834.0,0.0,0.0,Tie,1834.8,1834.6,-0.20000000000004547,-0.010900370612603306,Tabu better,0.7483314773547883,0.48989794855663565,225482.9,244943.9,1.0000019999999998,1.0,10.0,10.0
844,1617.0,1617.0,0.0,0.0,Tie,1618.4,1618.0,-0.40000000000009095,-0.024715768660410958,Tabu better,2.3748684174075834,2.6832815729997477,241494.1,255124.3,1.0000019999999998,1.000001,10.0,10.0
845,2011.0,2011.0,0.0,0.0,Tie,2013.6,2012.0,-1.599999999999909,-0.0794596742153312,Tabu better,3.0397368307141326,1.61245154965971,262349.5,248799.0,1.000001,1.000003,10.0,10.0
846,2471.0,2472.0,1.0,0.04046944556859571,ISA better,2473.2,2476.2,3.0,0.12130033964095101,ISA better,1.32664991614216,4.1182520563948,266212.6,235042.6,1.000001,1.000001,10.0,10.0
847,1298.0,1298.0,0.0,0.0,Tie,1298.4,1298.9,0.5,0.038508934072704865,ISA better,0.66332495807108,1.374772708486752,250955.2,249965.8,1.0,1.0,10.0,10.0
848,1170.0,1170.0,0.0,0.0,Tie,1171.2,1170.7,-0.5,-0.04269125683060109,Tabu better,1.7776388834631176,1.1874342087037917,264915.0,263483.0,1.000001,1.000009,10.0,10.0
849,2396.0,2396.0,0.0,0.0,Tie,2400.2,2400.5,0.3000000000001819,0.012498958420139235,ISA better,3.1240998703626617,2.4186773244895647,207974.1,260131.0,1.0000019999999998,1.0,10.0,10.0
85,619.0,619.0,0.0,0.0,Tie,619.0,619.0,0.0,0.0,Tie,0.0,0.0,45671.1,83374.4,0.20000300000000001,0.20001030000000003,10.0,10.0
