Instance,Run,Objective,Runtime
605,1,323,0.910232
606,1,320,0.918493
607,1,575,0.91092
608,1,338,0.921393
609,1,357,0.934853
610,1,253,1.01784
611,1,168,0.929649
612,1,270,0.934422
613,1,232,0.992061
614,1,281,1.03413
615,1,149,0.939523
616,1,358,0.94168
617,1,247,0.953679
618,1,260,0.957181
619,1,328,0.92671
620,1,421,1.03391
621,1,191,0.956408
622,1,248,0.955697
623,1,289,0.949923
624,1,249,0.903915
625,1,225,0.998658
626,1,262,0.939158
627,1,243,0.967575
628,1,279,0.959379
629,1,273,0.979323
630,1,305,1.03041
631,1,421,0.967915
632,1,546,0.980801
633,1,540,0.986857
634,1,420,0.95072
635,1,404,0.984501
636,1,239,1.01107
637,1,584,0.971495
638,1,349,0.951766
639,1,466,0.979401
640,1,341,0.984839
641,1,338,0.998297
642,1,263,0.96107
643,1,346,0.998278
644,1,236,1.04758
645,1,299,0.972332
646,1,357,0.987825
647,1,321,1.00432
648,1,171,0.948068
649,1,300,0.968911
650,1,367,0.977188
651,1,192,0.960774
652,1,273,0.977196
653,1,203,0.952524
654,1,271,0.977397
655,1,244,0.980169
656,1,221,0.96061
657,1,178,0.963136
658,1,272,0.989176
659,1,296,0.991603
660,1,246,0.976809
661,1,1579,1.07689
662,1,1554,1.16569
663,1,2659,1.06979
664,1,2094,1.05443
665,1,1697,1.11306
666,1,2700,1.08414
667,1,1760,1.047
668,1,1414,1.05693
669,1,1674,1.16429
670,1,2503,1.07537
671,1,889,1.08619
672,1,627,1.1295
673,1,1299,1.11674
674,1,949,1.11231
675,1,1548,1.11082
676,1,1510,1.09136
677,1,1227,1.1369
678,1,1204,1.07147
679,1,1630,1.07919
680,1,700,1.05582
681,1,841,1.07273
682,1,903,1.06445
683,1,760,1.06724
684,1,1282,1.07733
685,1,709,1.0681
686,1,1168,1.05801
687,1,1140,1.10729
688,1,1128,1.10455
689,1,878,1.09465
690,1,1498,1.08848
691,1,1737,1.08692
692,1,2420,1.08644
693,1,2008,1.08248
694,1,2332,1.03918
695,1,2021,1.01235
696,1,2050,1.03825
697,1,1620,1.01083
698,1,1198,1.02062
699,1,1522,1.14172
700,1,1327,1.01621
701,1,1049,1.04165
702,1,897,1.02249
703,1,1433,1.08209
704,1,1703,1.07133
705,1,719,1.01443
706,1,1486,1.07432
707,1,1754,1.06869
708,1,1557,1.04054
709,1,1686,1.12863
710,1,1725,1.12966
711,1,1144,1.04406
712,1,1460,1.07094
713,1,1208,1.04903
714,1,1764,1.05184
715,1,1375,1.12391
716,1,1020,1.02202
717,1,1311,1.04228
718,1,1464,1.07424
719,1,1583,1.0495
720,1,1264,1.05058
721,1,942,1.38987
722,1,498,1.29522
723,1,719,1.38086
724,1,1038,1.33807
725,1,890,1.36273
726,1,464,1.3334
727,1,880,1.39295
728,1,537,1.36233
729,1,685,1.39452
730,1,824,1.37146
731,1,426,1.35289
732,1,554,1.35993
733,1,504,1.35749
734,1,415,1.37451
735,1,411,1.35375
736,1,499,1.39713
737,1,506,1.36748
738,1,403,1.45451
739,1,311,1.38094
