Folder,Instance,Mode,Run,Objective,Runtime,Iterations
200_5000,N_U_4,,4,16845783,5.000,19768
200_5000,N_U_4,,5,17988097,5.000,19898
200_5000,N_U_4,,6,17384480,5.000,19745
200_5000,N_U_4,,7,16829472,5.000,19965
200_5000,N_U_4,,8,16578482,5.000,19950
200_5000,N_U_4,,9,16884921,5.000,19806
200_5000,N_U_4,,10,16718885,5.000,19801
200_5000,N_U_5,,1,14015755,5.000,19907
200_5000,N_U_5,,2,14546996,5.000,19642
200_5000,N_U_5,,3,13682486,5.001,19691
200_5000,N_U_5,,4,14671410,5.000,19795
200_5000,N_U_5,,5,13922841,5.000,19428
200_5000,N_U_5,,6,13753439,5.000,19984
200_5000,N_U_5,,7,14279181,5.000,19820
200_5000,N_U_5,,8,14066601,5.000,19819
200_5000,N_U_5,,9,14084268,5.000,19852
200_5000,N_U_5,,10,14157596,5.000,19749
200_5000,U_N_1,,1,2591243,5.000,19501
200_5000,U_N_1,,2,2577764,5.000,19006
200_5000,U_N_1,,3,2576392,5.000,19546
200_5000,U_N_1,,4,2589306,5.000,19700
200_5000,U_N_1,,5,2588847,5.000,19244
200_5000,U_N_1,,6,2579077,5.000,19291
200_5000,U_N_1,,7,2591973,5.000,19002
200_5000,U_N_1,,8,2583768,5.000,19553
200_5000,U_N_1,,9,2572982,5.000,19057
200_5000,U_N_1,,10,2570113,5.000,19539
200_5000,U_N_2,,1,5805436,5.000,20246
200_5000,U_N_2,,2,5846817,5.000,20207
200_5000,U_N_2,,3,5947109,5.000,20327
200_5000,U_N_2,,4,6047705,5.000,20280
200_5000,U_N_2,,5,5813614,5.000,20297
200_5000,U_N_2,,6,5694905,5.000,20060
200_5000,U_N_2,,7,6087306,5.000,20287
200_5000,U_N_2,,8,5891606,5.000,20135
200_5000,U_N_2,,9,5847512,5.000,20260
200_5000,U_N_2,,10,5968940,5.000,20364
200_5000,U_N_3,,1,25356008,5.000,19867
200_5000,U_N_3,,2,24338282,5.000,19723
200_5000,U_N_3,,3,24363508,5.000,19635
200_5000,U_N_3,,4,24813037,5.000,19760
200_5000,U_N_3,,5,24530008,5.000,19746
200_5000,U_N_3,,6,24992629,5.000,19515
200_5000,U_N_3,,7,24868928,5.000,19390
200_5000,U_N_3,,8,24716969,5.000,19301
200_5000,U_N_3,,9,24924326,5.000,19592
200_5000,U_N_3,,10,24279905,5.000,19592
200_5000,U_N_4,,1,44520014,5.000,19456
200_5000,U_N_4,,2,44054402,5.000,19330
200_5000,U_N_4,,3,46679008,5.000,19181
200_5000,U_N_4,,4,45834626,5.000,19271
200_5000,U_N_4,,5,45424651,5.000,19410
200_5000,U_N_4,,6,45809647,5.000,19397
200_5000,U_N_4,,7,44662240,5.000,19273
200_5000,U_N_4,,8,43057050,5.000,19494
200_5000,U_N_4,,9,44995349,5.000,19808
200_5000,U_N_4,,10,45301352,5.000,19832
200_5000,U_N_5,,1,2725983,5.000,19647
200_5000,U_N_5,,2,2715129,5.000,19472
200_5000,U_N_5,,3,2668121,5.000,19782
200_5000,U_N_5,,4,2687765,5.000,19970
200_5000,U_N_5,,5,2740273,5.000,19659
200_5000,U_N_5,,6,2692940,5.000,19732
200_5000,U_N_5,,7,2706277,5.000,19704
200_5000,U_N_5,,8,2671410,5.000,19394
200_5000,U_N_5,,9,2703297,5.000,18965
200_5000,U_N_5,,10,2682738,5.000,19442
200_5000,U_U_1,,1,2467510,5.000,19520
200_5000,U_U_1,,2,2468318,5.000,19580
200_5000,U_U_1,,3,2463959,5.000,19536
200_5000,U_U_1,,4,2474277,5.000,19307
200_5000,U_U_1,,5,2463389,5.000,19267
200_5000,U_U_1,,6,2469758,5.000,19437
200_5000,U_U_1,,7,2475185,5.000,19475
200_5000,U_U_1,,8,2463236,5.000,19417
200_5000,U_U_1,,9,2494294,5.000,19609
200_5000,U_U_1,,10,2485058,5.000,19314
200_5000,U_U_2,,1,3641574,5.000,20347
200_5000,U_U_2,,2,3634037,5.000,20139
200_5000,U_U_2,,3,3649117,5.000,20392
200_5000,U_U_2,,4,3636389,5.000,20280
200_5000,U_U_2,,5,3773074,5.000,20240
200_5000,U_U_2,,6,3654936,5.000,20338
200_5000,U_U_2,,7,3645914,5.000,20183
200_5000,U_U_2,,8,3670293,5.000,20242
200_5000,U_U_2,,9,3742593,5.000,20199
200_5000,U_U_2,,10,3594622,5.000,20223
200_5000,U_U_3,,1,10469531,5.000,19849
200_5000,U_U_3,,2,9558901,5.000,19858
200_5000,U_U_3,,3,10157594,5.000,19807
200_5000,U_U_3,,4,10015033,5.002,19919
200_5000,U_U_3,,5,10517026,5.000,19901
200_5000,U_U_3,,6,10518219,5.000,19745
200_5000,U_U_3,,7,10564966,5.000,19958
200_5000,U_U_3,,8,10488729,5.000,20090
200_5000,U_U_3,,9,10447266,5.000,19867
200_5000,U_U_3,,10,9738881,5.000,20003
200_5000,U_U_4,,1,2484066,5.000,19543
200_5000,U_U_4,,2,2489038,5.000,19568
200_5000,U_U_4,,3,2481981,5.000,19411
200_5000,U_U_4,,4,2479574,5.000,19418
200_5000,U_U_4,,5,2484085,5.000,19493
200_5000,U_U_4,,6,2508107,5.000,19490
200_5000,U_U_4,,7,2483662,5.000,19764
200_5000,U_U_4,,8,2485672,5.000,19486
200_5000,U_U_4,,9,2490750,5.000,19539
200_5000,U_U_4,,10,2488185,5.000,19094
200_5000,U_U_5,,1,2543392,5.000,18613
200_5000,U_U_5,,2,2531245,5.000,19588
200_5000,U_U_5,,3,2537079,5.000,19669
200_5000,U_U_5,,4,2538358,5.000,19581
200_5000,U_U_5,,5,2528888,5.000,19776
200_5000,U_U_5,,6,2547714,5.000,19743
200_5000,U_U_5,,7,2528289,5.000,19816
200_5000,U_U_5,,8,2533923,5.000,19867
200_5000,U_U_5,,9,2544422,5.000,19546
200_5000,U_U_5,,10,2547530,5.000,19830
500_10000,N_N_1,,1,111236156,5.000,9836
500_10000,N_N_1,,2,114972212,5.000,9969
500_10000,N_N_1,,3,116714218,5.000,10063
500_10000,N_N_1,,4,107466483,5.000,9952
500_10000,N_N_1,,5,120976964,5.000,10213
500_10000,N_N_1,,6,114578959,5.000,10145
500_10000,N_N_1,,7,110145634,5.000,10051
500_10000,N_N_1,,8,112743938,5.001,9598
500_10000,N_N_1,,9,113122396,5.000,9513
500_10000,N_N_1,,10,111341032,5.017,9959
500_10000,N_N_2,,1,6335223,5.000,9532
500_10000,N_N_2,,2,6294588,5.000,9258
500_10000,N_N_2,,3,6161982,5.000,9297
500_10000,N_N_2,,4,6355758,5.000,9574
500_10000,N_N_2,,5,6113086,5.000,9213
500_10000,N_N_2,,6,6291645,5.000,9490
500_10000,N_N_2,,7,6372199,5.000,9435
500_10000,N_N_2,,8,5858186,5.000,9759
