Instance,Run,Objective,Runtime
636,1,239.0,0.128331
637,1,584.0,0.111471
638,1,349.0,0.119471
639,1,466.0,0.109693
640,1,341.0,0.112473
641,1,338.0,0.132485
642,1,263.0,0.128996
643,1,346.0,0.129173
644,1,236.0,0.132671
645,1,299.0,0.125992
646,1,357.0,0.132546
647,1,321.0,0.132832
648,1,171.0,0.126281
649,1,300.0,0.127548
650,1,367.0,0.129587
651,1,192.0,0.131208
652,1,273.0,0.133469
653,1,203.0,0.131785
654,1,271.0,0.134378
655,1,244.0,0.134645
656,1,221.0,0.136414
657,1,178.0,0.131388
658,1,272.0,0.136662
659,1,296.0,0.134138
660,1,246.0,0.13356
661,1,1579.0,0.119779
662,1,1554.0,0.150866
663,1,2659.0,0.132806
664,1,2094.0,0.122694
665,1,1697.0,0.127822
666,1,2700.0,0.120196
667,1,1760.0,0.121851
668,1,1414.0,0.130802
669,1,1674.0,0.145591
670,1,2503.0,0.118375
671,1,889.0,0.145166
672,1,627.0,0.147967
673,1,1299.0,0.146831
674,1,949.0,0.139792
675,1,1548.0,0.146679
676,1,1510.25,0.141244
677,1,1227.0,0.146906
678,1,1204.0,0.145267
679,1,1630.0,0.14288
680,1,700.0,0.140366
681,1,841.0,0.145277
682,1,903.0,0.145094
683,1,760.0,0.14546
684,1,1282.0,0.1474
685,1,709.0,0.144601
686,1,1168.0,0.148317
687,1,1140.0,0.146106
688,1,1128.0,0.152271
689,1,878.0,0.149493
690,1,1498.0,0.148983
691,1,1737.0,0.13357
692,1,2420.0,0.124639
693,1,2008.0,0.12985
694,1,2332.0,0.118543
695,1,2021.0,0.130008
696,1,2050.0,0.132429
697,1,1620.5,0.132967
698,1,1198.0,0.132653
699,1,1522.0,0.149398
700,1,1327.0,0.139092
701,1,1049.0,0.143088
702,1,898.125,0.144854
703,1,1434.25,0.141659
704,1,1703.0,0.143689
705,1,719.0,0.141536
706,1,1486.0,0.144501
707,1,1754.0,0.143196
708,1,1557.0,0.144393
709,1,1686.0,0.150497
710,1,1725.0,0.142542
711,1,1144.0,0.149496
712,1,1460.0,0.150012
713,1,1208.0,0.149418
714,1,1764.0,0.152938
715,1,1375.0,0.149837
716,1,1020.0,0.146787
717,1,1311.25,0.148518
718,1,1464.0,0.153366
719,1,1583.125,0.15365
720,1,1264.125,0.150227
721,1,943.0,0.158926
722,1,498.375,0.167621
723,1,719.75,0.167287
724,1,1039.125,0.15708
725,1,889.875,0.159352
726,1,464.0,0.174471
727,1,880.0,0.157943
728,1,536.5,0.17679
729,1,685.0,0.172294
730,1,824.375,0.156538
731,1,424.875,0.182013
732,1,553.375,0.175345
733,1,503.625,0.175901
734,1,415.0,0.180965
735,1,410.125,0.180964
736,1,498.25,0.188696
737,1,505.375,0.183059
738,1,402.25,0.180331
739,1,310.0,0.179124
740,1,418.0,0.183465
741,1,320.0,0.179565
742,1,302.0,0.176036
743,1,524.5,0.186484
744,1,497.0,0.184821
745,1,257.0,0.178713
746,1,372.0,0.180692
747,1,326.0,0.180122
748,1,366.0,0.181981
749,1,443.375,0.182774
750,1,329.0,0.178914
751,1,880.0,0.16182
752,1,786.0,0.176747
753,1,871.0,0.157359
754,1,731.75,0.155105
755,1,856.875,0.159103
756,1,695.375,0.161812
757,1,727.125,0.173055
758,1,634.0,0.176784
759,1,510.625,0.160356
760,1,721.75,0.160288
761,1,400.0,0.182741
762,1,609.625,0.185975
763,1,435.125,0.178713
764,1,559.25,0.177104
765,1,458.25,0.175551
766,1,484.25,0.182923
767,1,398.625,0.177727
768,1,603.5,0.189251
769,1,438.625,0.17455
770,1,370.0,0.17506
771,1,375.0,0.179573
772,1,368.0,0.180026
773,1,382.0,0.183508
774,1,346.0,0.182011
775,1,374.0,0.180909
776,1,449.25,0.182036
777,1,371.625,0.182519
778,1,345.0,0.183989
779,1,361.0,0.181612
780,1,359.0,0.179733
781,1,2741.125,0.195401
782,1,2602.625,0.2021
783,1,5224.25,0.174925
784,1,2689.375,0.200819
785,1,3928.625,0.172471
786,1,3715.125,0.187013
787,1,4541.25,0.176569
788,1,2063.875,0.173128
789,1,2821.5,0.177937
790,1,5686.125,0.176819
791,1,2945.25,0.194603
792,1,2543.25,0.196757
793,1,2350.375,0.197013
794,1,2751.125,0.198138
795,1,1714.125,0.200282
796,1,2050.0,0.203469
797,1,2178.875,0.193569
798,1,2206.25,0.198345
799,1,2121.0,0.192362
800,1,2264.875,0.200416
801,1,1770.375,0.198447
802,1,1430.0,0.198402
803,1,2562.25,0.205186
804,1,1360.0,0.197686
805,1,2100.875,0.203128
806,1,1293.0,0.196752
807,1,1871.0,0.201694
808,1,1389.0,0.196684
809,1,1895.75,0.201042
810,1,2181.25,0.20475
811,1,3909.75,0.172103
