Instance,Run,Objective,Runtime,Iterations
1643,5,89877,5,166675
1643,6,89904,5.00003,168632
1643,7,89879,5,167725
1643,8,89900,5.00004,167648
1643,9,89905,5.00002,171304
1643,10,89902,5.00002,175462
1644,1,96052,5.00001,169063
1644,2,96071,5.00002,168782
1644,3,96101,5.00001,166964
1644,4,96065,5,166657
1644,5,96045,5.00002,167238
1644,6,96044,5.00002,168698
1644,7,96051,5.00001,167460
1644,8,96080,5.00001,167477
1644,9,96129,5,167856
1644,10,96093,5.00004,167566
1645,1,92119,5,164677
1645,2,92097,5.00002,165818
1645,3,92088,5.00001,163684
1645,4,92098,5.00001,163182
1645,5,92046,5.00003,165182
1645,6,92079,5.00002,164484
1645,7,92074,5.00001,165289
1645,8,92158,5.00003,165749
1645,9,92080,5.00003,171023
1645,10,92123,5.00001,163509
1646,1,83779,5,170755
1646,2,83858,5.00002,167138
1646,3,83730,5.00001,166658
1646,4,83737,5.00001,166914
1646,5,83774,5.00005,165635
1646,6,83765,5.00003,163763
1646,7,83802,5,168366
1646,8,83722,5.00001,166625
1646,9,83753,5.00002,165938
1646,10,83733,5.00002,165428
1647,1,88500,5.00028,167434
1647,2,88441,5.00002,166003
1647,3,88561,5.00001,166257
1647,4,88474,5,163861
1647,5,88482,5.00002,165724
1647,6,88531,5.00002,164668
1647,7,88466,5,163993
1647,8,88437,5.00001,164661
1647,9,88496,5.00002,165241
1647,10,88521,5,166671
1648,1,86430,5.00002,166894
1648,2,86424,5.00001,163905
1648,3,86421,5.00001,168103
1648,4,86438,5.00001,168981
1648,5,86456,5.00003,173252
1648,6,86425,5.00002,173076
1648,7,86401,5,171750
1648,8,86469,5.00001,167625
1648,9,86465,5.00003,166887
1648,10,86445,5.00003,165086
1649,1,87136,5.00003,166199
1649,2,87140,5,167446
1649,3,87140,5.00001,166016
1649,4,87185,5.00002,166304
1649,5,87150,5,166643
1649,6,87127,5.00002,166720
1649,7,87162,5.00002,167715
1649,8,87168,5.00002,166444
1649,9,87193,5.00004,168173
1649,10,87203,5.00001,165850
1650,1,94455,5.00001,167206
1650,2,94383,5.00001,167824
1650,3,94431,5.00002,165859
1650,4,94408,5,167314
1650,5,94395,5.00001,165974
1650,6,94379,5.00003,166510
1650,7,94397,5.00001,169612
1650,8,94456,5.00001,168467
1650,9,94358,5.00006,168129
1650,10,94395,5.00001,167588
1651,1,277565,5.00002,156416
1651,2,276458,5.00003,157227
1651,3,275410,5.00001,156502
1651,4,275813,5.00002,157921
1651,5,277124,5.00001,156599
1651,6,278356,5.00002,158608
1651,7,276176,5.00001,158768
1651,8,275449,5.00002,155818
1651,9,277352,5,149248
1651,10,275858,5.00002,155841
1652,1,208181,5.00001,159124
1652,2,207774,5,159269
1652,3,207897,5.00003,155260
1652,4,207760,5.00066,151895
1652,5,207635,5,151150
1652,6,208304,5.00009,153166
1652,7,207485,5.00001,154368
1652,8,207717,5.00002,153506
1652,9,207689,5.00003,153353
1652,10,207565,5.00002,155675
1653,1,201359,5.00002,161561
1653,2,201533,5.00001,165261
1653,3,201126,5.00002,159994
1653,4,201132,5.00009,162540
1653,5,201251,5.00002,161046
1653,6,201128,5.00002,158365
1653,7,200918,5.00002,157210
1653,8,201607,5.00001,153532
1653,9,200860,5.00006,154874
1653,10,201552,5,157670
1654,1,361423,5.00002,150548
1654,2,359879,5.00002,158968
1654,3,364022,5.00001,154390
1654,4,361712,5.00003,156933
1654,5,360818,5.00002,162327
1654,6,364457,5.00001,154564
1654,7,363822,5.00002,151527
1654,8,361114,5.00001,155807
1654,9,360725,5.00001,151027
1654,10,361151,5.00002,151238
1655,1,328786,5.00004,149716
1655,2,330105,5.00002,151922
1655,3,329217,5.00001,150251
1655,4,327486,5,154534
1655,5,327443,5,157333
1655,6,327705,5,158942
1655,7,330608,5.00002,153248
1655,8,328497,5.00001,158050
1655,9,327996,5.00004,156750
1655,10,329113,5.00002,156501
1656,1,298417,5.00001,155467
1656,2,298471,5.00002,150432
1656,3,298318,5.00024,152442
1656,4,299346,5.00001,153216
1656,5,298650,5.00003,152863
1656,6,298777,5.00001,150909
1656,7,299615,5.00002,148959
1656,8,298255,5.00003,153399
1656,9,298203,5.00002,153455
1656,10,298404,5.00001,152337
1657,1,251520,5.00003,150399
1657,2,250751,5,151923
1657,3,250895,5.00002,145197
1657,4,250551,5.00002,152504
1657,5,250532,5,145417
1657,6,249643,5.00002,148812
1657,7,251784,5.00002,147710
1657,8,249823,5.00003,145130
1657,9,250573,5.00001,151854
1657,10,251151,5.00002,152826
1658,1,215953,5.00002,154904
1658,2,215949,5.00001,156438
1658,3,215436,5.00002,155389
1658,4,215287,5.00002,151969
1658,5,215683,5.00001,150336
1658,6,216580,5.00001,150792
1658,7,215220,5.00002,156373
1658,8,214908,5,154066
1658,9,216191,5.00003,147948
1658,10,215912,5.00001,149745
1659,1,352026,5.00003,153429
1659,2,355288,5.00001,149667
1659,3,353419,5,154958
1659,4,355273,5.00003,153574
1659,5,355996,5.00059,148908
1659,6,355061,5.00005,146062
1659,7,355042,5.00002,152125
1659,8,352803,5.00003,147936
1659,9,355140,5.00001,152190
1659,10,353283,5.00001,152225
1660,1,295096,5.00001,147841
1660,2,293406,5.00002,150182
1660,3,292213,5.00002,158135
1660,4,293345,5.00002,157017
1660,5,294375,5.00002,158427
1660,6,292480,5.00002,157878
1660,7,293627,5,155644
1660,8,293253,5.00003,151571
1660,9,294423,5.00002,149346
1660,10,293516,5.00001,148501
1661,1,134842,5.00002,153472
1661,2,134898,5.00001,145513
1661,3,134806,5.00001,148309
1661,4,134934,5.00002,151963
1661,5,135041,5.00002,150217
1661,6,134920,5.00002,150569
1661,7,134952,5.00001,150216
1661,8,134824,5.00001,150337
1661,9,135001,5.00002,152630
1661,10,135070,5.00001,169729
1662,1,140707,5.00002,169511
1662,2,140574,5.00001,167920
1662,3,140763,5.00002,169282
1662,4,140761,5.00001,168561
1662,5,140781,5.00003,168930
1662,6,140706,5,170174
1662,7,141159,5.00003,169055
1662,8,140963,5.00003,160278
1662,9,140644,5.00001,155899
1662,10,140710,5.00002,156318
1663,1,121624,5.00002,158590
1663,2,121365,5.00007,156733
1663,3,121462,5.00002,149762
1663,4,121537,5.00003,155630
1663,5,121421,5.00001,153705
1663,6,121632,5.00002,149461
1663,7,121401,5,148780
1663,8,121388,5,150722
1663,9,121528,5.00006,152200
1663,10,121418,5.00001,148523
1664,1,111785,5.00002,154604
1664,2,111880,5.00003,153612
1664,3,111819,5.00004,154868
1664,4,111755,5,155302
1664,5,111877,5,147234
1664,6,111823,5.00007,155719
1664,7,111785,5.00002,156921
1664,8,111894,5.00002,152112
1664,9,111856,5.00002,155872
1664,10,111866,5.00003,163949
1665,1,123510,5.00003,155775
1665,2,123501,5.00001,154246
1665,3,123580,5.00002,154104
1665,4,123652,5.00003,154476
1665,5,123488,5.00002,152707
1665,6,123582,5.00001,148033
1665,7,123546,5.00001,150446
1665,8,123595,5,150893
1665,9,123842,5.00001,150014
1665,10,123485,5.00004,152554
1666,1,133079,5.00002,155349
1666,2,133102,5.00002,151384
1666,3,133210,5.00002,148245
1666,4,133402,5.00001,146416
1666,5,133270,5,149775
1666,6,133209,5,151455
1666,7,133124,5.00001,151734
1666,8,133225,5.00003,145758
1666,9,133159,5.00005,150443
1666,10,133251,5.00001,148402
1667,1,132167,5.00002,147980
1667,2,131822,5.00001,148300
1667,3,131855,5.00001,148837
1667,4,131910,5.00002,151922
1667,5,132030,5.00003,153715
1667,6,131971,5,155448
1667,7,132198,5.00001,155605
1667,8,131934,5.00001,154889
1667,9,132013,5.00002,157662
1667,10,131949,5,154319
1668,1,135376,5.00001,151740
1668,2,135173,5.00002,153676
1668,3,135216,5.00001,151494
1668,4,135146,5.00003,151543
1668,5,135114,5.00013,148572
1668,6,135067,5.00009,151087
1668,7,135223,5,150045
1668,8,135197,5,146933
1668,9,135021,5.00001,147889
1668,10,135136,5.00003,147184
1669,1,125596,5,147417
1669,2,125357,5.00001,149970
1669,3,125508,5.00001,150140
1669,4,125620,5.00001,153443
1669,5,125488,5.00055,152612
1669,6,125471,5.00001,149103
1669,7,125672,5.00003,150722
1669,8,125461,5.00001,152552
1669,9,125430,5.00003,156151
1669,10,125414,5.00003,156433
1670,1,156506,5.00002,156914
1670,2,156247,5.00001,155222
1670,3,156109,5.00002,154640
1670,4,155980,5.00002,153134
1670,5,156089,5.00001,145323
1670,6,156037,5.00002,148466
1670,7,156335,5.00002,151477
1670,8,155884,5,152772
1670,9,155979,5.00001,151799
1670,10,156413,5.00003,147138
1671,1,95266,5.00002,158036
1671,2,95307,5,157075
1671,3,95221,5.00002,163790
1671,4,95234,5.00002,164865
1671,5,95198,5.00003,160852
1671,6,95225,5,158274
1671,7,95298,5.00002,158181
1671,8,95255,5.00002,156161
1671,9,95284,5.00003,159163
1671,10,95229,5,168216
1672,1,87088,5.00002,155975
1672,2,87053,5.00002,163248
1672,3,87074,5,168925
1672,4,87073,5.00002,165305
1672,5,87061,5.00003,164973
1672,6,87102,5.00002,165603
1672,7,87072,5,167518
1672,8,87067,5.00009,160692
1672,9,87080,5.00001,163007
1672,10,87119,5,157376
1673,1,87571,5.00006,161158
1673,2,87649,5.00001,164716
1673,3,87612,5.00002,155360
1673,4,87615,5.00002,159002
1673,5,87593,5.00006,157874
1673,6,87602,5.00002,160387
1673,7,87626,5.00001,159722
1673,8,87627,5.00001,161598
1673,9,87609,5.00003,163663
1673,10,87601,5.00001,167473
1674,1,90699,5.00001,155928
1674,2,90638,5.00001,160723
1674,3,90627,5.00003,163319
1674,4,90631,5,161771
1674,5,90692,5.00002,159787
1674,6,90689,5,157599
1674,7,90678,5,165624
1674,8,90639,5.00001,165318
1674,9,90637,5.00001,166297
1674,10,90701,5.00002,162843
1675,1,87331,5.00003,167436
1675,2,87412,5.00002,165257
1675,3,87351,5.00009,161704
1675,4,87433,5.00062,161639
1675,5,87430,5.00011,158988
1675,6,87344,5,159415
1675,7,87365,5,159279
1675,8,87367,5.00001,163394
1675,9,87315,5.00001,160992
1675,10,87343,5.00003,164570
1676,1,85789,5.00002,164209
1676,2,85811,5.00002,162733
1676,3,85831,5.00001,156848
1676,4,85819,5.00002,160689
1676,5,85789,5.00002,159345
1676,6,85834,5.00006,160741
1676,7,85780,5.00002,161691
1676,8,85791,5,163654
1676,9,85851,5.00001,158000
1676,10,85810,5.00007,160924
1677,1,82460,5.00002,170606
1677,2,82440,5.00002,170252
1677,3,82426,5.00001,167746
1677,4,82425,5.00001,171424
1677,5,82467,5,167240
1677,6,82474,5.00002,159965
1677,7,82480,5.00002,161085
1677,8,82510,5.00002,154881
1677,9,82475,5,160924
1677,10,82464,5.00003,163799
1678,1,89719,5,163074
1678,2,89718,5,162315
1678,3,89729,5.0004,162660
1678,4,89732,5.00001,162906
1678,5,89714,5.00002,161496
1678,6,89702,5.00001,168020
1678,7,89735,5,158929
1678,8,89716,5.00004,160214
1678,9,89753,5.00001,160524
1678,10,89747,5.00001,157865
1679,1,89672,5.00002,159170
1679,2,89690,5,156502
1679,3,89785,5.00033,159929
1679,4,89696,5.00001,162856
1679,5,89750,5.00016,163854
1679,6,89708,5.00002,165448
1679,7,89656,5.00003,164468
1679,8,89673,5.00003,163406
1679,9,89699,5.00002,166968
1679,10,89714,5.00001,162394
1680,1,90754,5.00002,157238
1680,2,90766,5.00001,157949
1680,3,90730,5.00001,170290
1680,4,90731,5.00002,168596
1680,5,90784,5.00001,158652
1680,6,90756,5,162585
1680,7,90751,5.00026,161181
1680,8,90789,5.00002,162120
1680,9,90763,5.00003,157608
1680,10,90756,5.00002,164652
1681,1,87303,5.00002,101316
1681,2,87717,5.00003,101079
1681,3,86831,5.00001,100200
1681,4,86446,5.00008,97500
1681,5,87262,5.00001,97938
1681,6,87207,5,101225
1681,7,87601,5.00007,101623
1681,8,87334,5,105130
1681,9,87344,5.00053,102782
1681,10,86383,5.00004,105633
1682,1,193567,5,101893
1682,2,184047,5.00003,105315
1682,3,193073,5.00043,102378
1682,4,191792,5.00002,103563
1682,5,191222,5.00039,101878
1682,6,188649,5.00004,100749
1682,7,195406,5,100546
1682,8,190467,5.0007,100107
1682,9,195069,5.00044,99490
1682,10,187006,5.00196,97473
1683,1,209503,5.00003,100208
1683,2,210520,5.03976,102314
1683,3,212921,5,100444
1683,4,210856,5.00004,98942
1683,5,210665,5.00001,98019
1683,6,208289,5.00003,98093
1683,7,207096,5.00057,100169
1683,8,207669,5.00003,100718
1683,9,212579,5.00003,99035
1683,10,208327,5.00006,99100
1684,1,146877,5.00045,100965
1684,2,145476,5.00003,103148
1684,3,146760,5.00571,102735
1684,4,146643,5.00005,101936
1684,5,147150,5.00048,103195
1684,6,144318,5,102498
1684,7,146199,5.00002,104682
1684,8,146981,5.00004,103798
1684,9,146302,5.00003,99694
1684,10,145683,5.00021,102769
1685,1,148526,5.00083,102387
1685,2,148814,5.00002,100178
1685,3,149366,5.00004,99835
1685,4,148142,5.00002,100809
1685,5,145673,5.00003,100500
1685,6,147256,5,103648
1685,7,148250,5,100849
1685,8,149370,5.00031,100782
1685,9,148141,5.00002,97782
1685,10,149035,5.00001,98647
1686,1,138903,5.00004,96685
1686,2,137649,5.00005,99209
1686,3,136745,5.00055,98727
1686,4,138396,5.00002,101448
1686,5,139092,5.00002,96796
1686,6,136032,5.00006,101553
1686,7,138320,5.00006,104044
1686,8,135690,5.00053,102407
1686,9,137429,5.00003,101890
1686,10,139452,5.00002,102669
1687,1,80214,5.00006,103317
1687,2,79868,5.00038,101675
1687,3,80947,5.00004,101905
1687,4,81011,5.00002,100558
1687,5,80200,5.00003,101926
1687,6,80625,5.00066,101892
1687,7,80404,5.00001,101688
1687,8,80996,5.00003,99140
1687,9,79885,5.0007,99070
1687,10,81121,5.00003,102961
1688,1,86370,5.00013,102946
1688,2,86047,5.00122,102656
1688,3,86432,5.0001,99782
1688,4,85985,5.00051,100272
1688,5,86795,5.00002,100111
1688,6,86697,5.00003,99204
1688,7,86618,5.0003,101238
1688,8,87122,5.00002,100031
1688,9,86438,5.00002,102633
1688,10,86546,5.00004,103708
1689,1,134521,5.00004,103977
1689,2,134074,5.00004,105726
1689,3,135077,5.00042,100009
1689,4,137117,5.00005,103904
1689,5,133482,5.00053,103485
1689,6,137096,5.00004,102354
1689,7,136790,5.00002,100039
1689,8,136198,5.00116,101963
1689,9,136061,5.00002,97810
1689,10,135055,5.00083,102306
1690,1,96298,5.00048,110099
1690,2,97152,5.00003,103413
1690,3,96497,5.00003,100433
1690,4,96714,5.00002,102084
1690,5,96961,5.00006,102498
1690,6,97404,5.00071,96325
1690,7,97149,5.00046,101206
1690,8,97230,5,105060
1690,9,96586,5.00004,99158
1690,10,96996,5.00003,98057
1691,1,76018,5.00024,102265
1691,2,76062,5.00001,105398
1691,3,76880,5.00002,102016
1691,4,77357,5.00077,104719
1691,5,76024,5.00004,107706
1691,6,76550,5.00006,102643
1691,7,76124,5.00001,103404
1691,8,75987,5.00003,104594
1691,9,77387,5.0006,107768
1691,10,76015,5.00003,104939
1692,1,64035,5.00001,107345
1692,2,64233,5.00004,104370
1692,3,64414,5.00003,102278
1692,4,64962,5.00003,102777
1692,5,64928,5.00003,105414
1692,6,64902,5.00002,102716
1692,7,64352,5.00005,102489
1692,8,64375,5.00005,103931
1692,9,64371,5.00046,102063
1692,10,64616,5.00003,99893
1693,1,67358,5.00044,104382
1693,2,66657,5.00009,104189
1693,3,67028,5.00001,100576
1693,4,66784,5.00002,100783
1693,5,66757,5.00006,102416
1693,6,67226,5.00007,100579
1693,7,66989,5.00001,103451
1693,8,67050,5.00002,104474
1693,9,67073,5.0005,102991
1693,10,67110,5.00003,101812
1694,1,68490,5.00002,104429
1694,2,68284,5.00002,105374
1694,3,68183,5.00004,106629
1694,4,68694,5.00004,104294
1694,5,68654,5.00005,99269
1694,6,68634,5.00005,98546
1694,7,68266,5.00001,99735
1694,8,68553,5.00004,100903
1694,9,68587,5.00015,102605
1694,10,68313,5.00004,104595
1695,1,65711,5.00001,102732
1695,2,65714,5.00003,101914
1695,3,65505,5.00003,103729
1695,4,65642,5.00002,103246
1695,5,65369,5.00002,100267
1695,6,65792,5.00004,101119
1695,7,65556,5.00004,106183
1695,8,65485,5.00021,100674
1695,9,65810,5.00001,101668
1695,10,65938,5.00125,103243
1696,1,69376,5.00003,100658
1696,2,69355,5.00002,104930
1696,3,69103,5.00003,103833
1696,4,69150,5.00003,102154
1696,5,69380,5.00026,105533
1696,6,69051,5.00002,104499
1696,7,68929,5.00002,106914
1696,8,68946,5.00004,104975
1696,9,69709,5.00004,100847
1696,10,68836,5.00007,100141
1697,1,89602,5.00001,102621
1697,2,90212,5.00003,103248
1697,3,89662,5,103646
1697,4,89664,5,96466
1697,5,89816,5.00007,98986
1697,6,89974,5.00001,102588
1697,7,89793,5.00004,102007
1697,8,90033,5.00058,99106
1697,9,89529,5.00004,102555
1697,10,90123,5.00061,97643
1698,1,88577,5.00005,101939
1698,2,88842,5.00004,102866
1698,3,88518,5.00003,105293
1698,4,89242,5.00001,100252
1698,5,88337,5.00081,100673
1698,6,88710,5.00016,103144
1698,7,89006,5.00003,103959
1698,8,88390,5.00005,105491
1698,9,88728,5.00009,105567
1698,10,88876,5.00003,105554
1699,1,74324,5.00003,107195
1699,2,74425,5.00002,101194
1699,3,73872,5.00003,104408
1699,4,75032,5.00051,102344
1699,5,74476,5.00002,103046
1699,6,74194,5.00004,101068
1699,7,74296,5,101953
1699,8,74350,5.00002,102332
1699,9,74495,5,102663
1699,10,73916,5.00004,105713
1700,1,75924,5.00069,101492
1700,2,74267,5,103800
1700,3,75241,5.00059,99907
1700,4,74503,5.00016,102584
1700,5,74946,5.00054,103426
1700,6,74645,5.00003,102697
1700,7,74274,5.00003,99967
1700,8,74821,5.00004,95468
1700,9,74700,5.00003,102653
1700,10,74502,5.00001,105942
1701,1,52579,5.00002,103982
1701,2,52716,5.00002,104470
1701,3,52595,5,105141
1701,4,52313,5,104395
1701,5,52635,5.00003,107933
1701,6,52597,5.00003,101714
1701,7,52475,5.00004,101548
1701,8,52637,5.00002,102334
1701,9,52571,5.00003,105630
1701,10,52603,5.00002,101843
1702,1,50677,5.00009,102827
1702,2,50839,5.00002,99207
1702,3,50789,5.00004,101985
1702,4,50837,5.00001,105665
1702,5,50587,5.00002,101172
1702,6,50683,5.00004,102291
1702,7,50886,5.00007,100897
1702,8,50576,5.00001,100064
1702,9,50939,5.00003,98560
1702,10,50638,5.00002,100393
1703,1,49992,5.00003,101543
1703,2,50061,5.00004,99370
1703,3,50160,5.00002,104155
1703,4,50097,5.00004,106081
1703,5,50355,5.0001,102886
1703,6,50140,5.00004,103884
1703,7,50003,5.00003,107315
1703,8,50128,5.00005,106716
1703,9,49974,5.00004,104229
1703,10,50278,5,101100
1704,1,50530,5.00004,101563
1704,2,50616,5.00001,102140
1704,3,50492,5.00006,102706
1704,4,50514,5.00002,105300
1704,5,50639,5.00005,102435
1704,6,50485,5.00002,104476
1704,7,50675,5.00012,98533
1704,8,50605,5,96961
1704,9,50589,5.00003,100559
1704,10,50480,5.00001,100548
1705,1,52307,5.00003,101945
1705,2,52661,5.00002,102033
1705,3,52242,5.00001,103098
1705,4,52628,5.00004,102385
1705,5,52480,5.00007,101806
1705,6,52530,5,101090
1705,7,52523,5.00004,103021
1705,8,52543,5.00004,103532
1705,9,52609,5.00002,107872
1705,10,52487,5.00003,108314
1706,1,50610,5.00001,103707
1706,2,50681,5.00022,102922
1706,3,50740,5.00001,101483
1706,4,50796,5.00004,99989
1706,5,50700,5,104555
1706,6,50699,5.00002,101332
1706,7,50712,5.00004,101705
1706,8,50725,5.00001,102052
1706,9,50906,5.00003,98937
1706,10,50630,5.00003,100461
1707,1,55003,5.00001,101187
1707,2,54544,5.00003,105337
1707,3,54598,5.00001,103522
1707,4,54669,5.00002,102158
1707,5,54795,5.00003,101013
1707,6,54601,5.00004,101255
1707,7,54887,5,100898
1707,8,54903,5.00001,100169
1707,9,54672,5.00004,100063
1707,10,55021,5.00001,100195
1708,1,54675,5.00004,102691
1708,2,54619,5.00002,108041
1708,3,54876,5.00002,104207
1708,4,54539,5.00003,104053
1708,5,54751,5.00002,105441
1708,6,54435,5.00002,106585
1708,7,54685,5.00003,103733
1708,8,54763,5.00002,102415
1708,9,54698,5.00006,98161
1708,10,54890,5,100452
1709,1,50982,5.00004,102110
1709,2,50819,5.00001,101806
1709,3,51067,5.00003,102447
1709,4,50781,5,101190
1709,5,50916,5.00003,102216
1709,6,50815,5,105554
1709,7,50755,5,103318
1709,8,50989,5.00004,100045
1709,9,50722,5,102607
1709,10,50871,5.00004,103187
1710,1,50092,5,102206
1710,2,50110,5.00002,98928
1710,3,50236,5,105615
1710,4,50129,5.00003,101747
1710,5,50336,5,101784
1710,6,50026,5.00004,102738
1710,7,50018,5.00004,104084
1710,8,50005,5.00006,106864
1710,9,49961,5.00409,104879
1710,10,50278,5.00001,102985
1711,1,175162,5.00002,98012
1711,2,174585,5.00002,98356
1711,3,173452,5.00005,98087
1711,4,173770,5.00004,102111
1711,5,173419,5.00002,101737
1711,6,173833,5.00001,97336
1711,7,175007,5.00052,98929
1711,8,175602,5.00046,100653
1711,9,176374,5.00078,100883
1711,10,174769,5.00014,98921
1712,1,156648,5.00043,100245
1712,2,163128,5.00003,97337
1712,3,159857,5.00041,100543
1712,4,159885,5.00003,100606
1712,5,164119,5.00001,98432
1712,6,156752,5.00003,100045
1712,7,158924,5,100754
1712,8,154069,5.00002,97084
1712,9,158772,5.00001,103490
1712,10,160750,5.00039,103839
1713,1,207809,5.00058,102417
1713,2,211568,5.00001,103968
1713,3,206997,5.00002,104500
1713,4,207295,5.00082,104885
1713,5,209016,5.00008,103498
1713,6,206341,5.00001,99136
1713,7,216258,5.00065,99461
1713,8,211448,5.00003,100228
1713,9,204799,5.00003,101839
1713,10,208579,5.00002,99573
1714,1,115479,5.00004,100910
1714,2,114099,5.00002,101139
1714,3,116639,5.0001,95735
1714,4,114194,5.00004,98521
1714,5,113646,5.00036,101135
1714,6,114715,5,102021
1714,7,113478,5.00002,99908
1714,8,114937,5.00011,98615
1714,9,112939,5.00003,100225
1714,10,116785,5.00001,93393
1715,1,177023,5.00002,99039
1715,2,180953,5.00004,96965
1715,3,178019,5.00003,102562
1715,4,176506,5.00009,100605
1715,5,175682,5.00003,102736
1715,6,176188,5.00203,105171
1715,7,179048,5,103556
1715,8,178609,5.00002,101984
1715,9,176763,5.00003,99501
1715,10,180790,5.00046,100579
1716,1,102502,5.00003,100798
1716,2,103071,5.00047,98779
1716,3,102891,5.00003,107337
1716,4,102759,5.00002,101063
1716,5,104432,5.00004,98725
1716,6,104542,5.00002,100004
1716,7,103364,5.00004,99454
1716,8,103231,5.00003,99386
1716,9,101537,5.00002,99419
1716,10,103497,5.00002,100270
1717,1,128882,5.00004,97449
1717,2,130551,5,99940
1717,3,130401,5.00017,98267
1717,4,129647,5.00009,98809
1717,5,131368,5.00003,101994
1717,6,127630,5.00002,99934
1717,7,128406,5.00055,99545
1717,8,130888,5.00001,104120
1717,9,128186,5.00099,103970
1717,10,127718,5.00003,104392
1718,1,147392,5.00001,104917
1718,2,147030,5.00001,101394
1718,3,153431,5.00083,102063
1718,4,150659,5.00003,100571
1718,5,152340,5.00077,99964
1718,6,153118,5.00001,98032
1718,7,151810,5.00003,101120
1718,8,149571,5.00047,100629
1718,9,151894,5.00004,99520
1718,10,156360,5.00002,97921
1719,1,157823,5.00003,101785
1719,2,160305,5.00001,101500
1719,3,161453,5.00003,101971
1719,4,160586,5.00002,101543
1719,5,160959,5.00004,101368
1719,6,157484,5.00044,102586
1719,7,159820,5.00004,99718
1719,8,161412,5.00002,99730
1719,9,158298,5.00045,98523
1719,10,163642,5.00002,95803
1720,1,146547,5.00002,100311
1720,2,147585,5.00001,101296
1720,3,141351,5.00001,104697
1720,4,147546,5.00003,102187
1720,5,144322,5.00002,102832
1720,6,147703,5.00001,102030
1720,7,147500,5.00001,100243
1720,8,148116,5.00003,101051
1720,9,146650,5.00002,100919
1720,10,148565,5.00005,101257
1721,1,66271,5.00002,101796
1721,2,66000,5,101692
1721,3,66134,5.00001,103869
1721,4,66166,5.00002,103853
1721,5,66134,5.00002,102362
1721,6,66132,5.0008,100782
1721,7,66166,5.00003,104370
1721,8,66046,5.00001,102085
1721,9,66350,5,103394
1721,10,66230,5.00003,101136
1722,1,62563,5.00003,99691
1722,2,62224,5.00003,99648
1722,3,62471,5.00004,99404
1722,4,62190,5.00003,99469
1722,5,62610,5.00002,100397
1722,6,61949,5.00012,103969
1722,7,62585,5,101838
1722,8,62329,5,106025
1722,9,62365,5.00062,104613
1722,10,62415,5.00004,105647
1723,1,71895,5.00004,105878
1723,2,71700,5,100659
1723,3,72362,5.00004,101541
1723,4,71818,5.00002,104781
1723,5,72100,5.00003,105055
1723,6,71721,5.00001,105861
1723,7,71732,5.00023,103765
1723,8,72026,5.00023,102795
1723,9,72011,5.00003,100766
1723,10,72250,5.00115,102371
1724,1,85424,5.00002,102534
1724,2,85256,5.00002,102852
1724,3,85413,5.00005,104476
1724,4,85149,5.00004,102499
1724,5,85251,5.0001,102262
1724,6,85198,5.00003,97817
1724,7,85221,5.00001,101492
1724,8,85731,5.00002,103189
1724,9,85530,5,105952
1724,10,85042,5.00001,105978
1725,1,72499,5.00003,106419
1725,2,72714,5.00002,105926
1725,3,72975,5,105064
1725,4,73294,5.00038,102580
1725,5,72579,5.00003,100109
1725,6,72676,5.00002,106227
1725,7,72668,5.00003,101696
1725,8,72716,5.00001,103682
1725,9,72649,5,102978
1725,10,72567,5.00002,105191
1726,1,69942,5.00002,104033
1726,2,70246,5.00003,104629
1726,3,70624,5.00002,102902
1726,4,70585,5.00003,103443
1726,5,70158,5.00001,104462
1726,6,70750,5.00003,100890
1726,7,70237,5.00002,102131
1726,8,70451,5.00003,104034
1726,9,70581,5,100498
1726,10,70605,5.00003,100977
1727,1,114825,5.00008,100537
1727,2,114119,5,99799
1727,3,114119,5.00017,104285
1727,4,114246,5.00001,103190
1727,5,114060,5.00003,105618
1727,6,114911,5.00002,103154
1727,7,114135,5.00006,105609
1727,8,113703,5.00001,106577
1727,9,113726,5.00004,102542
1727,10,114524,5.00002,103354
1728,1,81928,5,101837
1728,2,81867,5.00005,101610
1728,3,81554,5.00012,103084
1728,4,81899,5.00004,100843
1728,5,81714,5.00003,99831
1728,6,81525,5.00002,100064
1728,7,81846,5.00004,104539
1728,8,82080,5.00001,104062
1728,9,81110,5.00007,100060
1728,10,81882,5.00001,101376
1729,1,81757,5.00007,99616
1729,2,81239,5.00002,102011
1729,3,81461,5.00004,96948
1729,4,81962,5,100808
1729,5,81385,5.00008,100430
1729,6,82000,5.00003,95195
1729,7,80972,5.00003,103546
1729,8,81558,5.00001,105712
1729,9,81297,5.00005,103267
1729,10,81469,5.00002,104476
1730,1,84137,5.00004,105974
1730,2,84121,5.00001,104712
1730,3,84012,5.00002,99368
1730,4,84302,5.00003,101304
1730,5,84293,5.00028,101259
1730,6,84613,5.00035,102248
1730,7,84604,5.00004,103975
1730,8,84768,5.00001,100534
1730,9,84156,5.00003,100626
1730,10,84777,5.00003,101802
1731,1,50865,5.00003,104051
1731,2,51004,5.00003,102424
1731,3,50906,5.00002,103915
1731,4,50836,5.00003,103638
1731,5,50965,5.00005,99862
1731,6,50905,5.00003,104663
1731,7,50818,5.00003,105848
1731,8,50836,5.00003,103533
1731,9,51033,5,104464
1731,10,50918,5.00075,105782
1732,1,51386,5.00005,104961
1732,2,51257,5.00002,112175
1732,3,51372,5.00004,106026
1732,4,51561,5.00003,101996
1732,5,51267,5.00002,104213
1732,6,51421,5.00001,104194
1732,7,51468,5,103383
